route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
161568,25759220,25759220,,,,161568
161568,25759221,25759221,,,,161568
161568,25759222,25759222,,,,161568
161568,25759223,25759223,,,,161568
161568,25759224,25759224,,,,161568
161568,25759225,25759225,,,,161568
161568,25759226,25759226,,,,161568
161568,25759227,25759227,,,,161568
161568,25759228,25759228,,,,161568
161568,25759229,25759229,,,,161568
161568,25759230,25759230,,,,161568
161568,25759231,25759231,,,,161568
161568,25759232,25759232,,,,161568
161568,25759233,25759233,,,,161568
161568,25759234,25759234,,,,161568
161568,25759235,25759235,,,,161568
161568,25759236,25759236,,,,161568
161568,25759237,25759237,,,,161568
161568,25759238,25759238,,,,161568
161568,25759239,25759239,,,,161568
161568,25759240,25759240,,,,161568
161568,25759241,25759241,,,,161568
161568,25759242,25759242,,,,161568
161568,25759243,25759243,,,,161568
161569,25743139,25743139,,,,161569
161569,25743496,25743496,,,,161569
161569,25742419,25742419,,,,161569
161569,25743490,25743490,,,,161569
161569,25743430,25743430,,,,161569
161569,25742439,25742439,,,,161569
161569,25742459,25742459,,,,161569
161569,25742479,25742479,,,,161569
161569,25742499,25742499,,,,161569
161569,25743433,25743433,,,,161569
161569,25743439,25743439,,,,161569
161569,25743445,25743445,,,,161569
161569,25743463,25743463,,,,161569
161569,25743493,25743493,,,,161569
161569,25743487,25743487,,,,161569
161569,25743475,25743475,,,,161569
161569,25743478,25743478,,,,161569
161569,25742519,25742519,,,,161569
161569,25742539,25742539,,,,161569
161569,25742679,25742679,,,,161569
161569,25742759,25742759,,,,161569
161569,25742559,25742559,,,,161569
161569,25743019,25743019,,,,161569
161569,25742579,25742579,,,,161569
161569,25742599,25742599,,,,161569
161569,25743466,25743466,,,,161569
161569,25743460,25743460,,,,161569
161569,25743451,25743451,,,,161569
161569,25743442,25743442,,,,161569
161569,25743436,25743436,,,,161569
161569,25742639,25742639,,,,161569
161569,25742659,25742659,,,,161569
161569,25742619,25742619,,,,161569
161569,25742719,25742719,,,,161569
161569,25742699,25742699,,,,161569
161569,25743454,25743454,,,,161569
161569,25743448,25743448,,,,161569
161569,25743481,25743481,,,,161569
161569,25743472,25743472,,,,161569
161569,25742739,25742739,,,,161569
161569,25743457,25743457,,,,161569
161569,25743469,25743469,,,,161569
161569,25742779,25742779,,,,161569
161569,25742859,25742859,,,,161569
161569,25742799,25742799,,,,161569
161569,25742819,25742819,,,,161569
161569,25742839,25742839,,,,161569
161569,25742879,25742879,,,,161569
161569,25742899,25742899,,,,161569
161569,25742919,25742919,,,,161569
161569,25742939,25742939,,,,161569
161569,25742959,25742959,,,,161569
161569,25742979,25742979,,,,161569
161569,25742999,25742999,,,,161569
161569,25743039,25743039,,,,161569
161569,25743059,25743059,,,,161569
161569,25743079,25743079,,,,161569
161569,25743099,25743099,,,,161569
161569,25743119,25743119,,,,161569
161569,25743484,25743484,,,,161569
161569,25743499,25743499,,,,161569
161569,25743159,25743159,,,,161569
161569,25743179,25743179,,,,161569
161570,25661328,25661328,,,,161570
161570,25661193,25661193,,,,161570
161570,25661203,25661203,,,,161570
161570,25661188,25661188,,,,161570
161570,25661213,25661213,,,,161570
161570,25661198,25661198,,,,161570
161570,25661223,25661223,,,,161570
161570,25661208,25661208,,,,161570
161570,25661233,25661233,,,,161570
161570,25661218,25661218,,,,161570
161570,25661243,25661243,,,,161570
161570,25661228,25661228,,,,161570
161570,25661253,25661253,,,,161570
161570,25661238,25661238,,,,161570
161570,25661263,25661263,,,,161570
161570,25661248,25661248,,,,161570
161570,25661273,25661273,,,,161570
161570,25661258,25661258,,,,161570
161570,25661283,25661283,,,,161570
161570,25661268,25661268,,,,161570
161570,25661293,25661293,,,,161570
161570,25661278,25661278,,,,161570
161570,25661303,25661303,,,,161570
161570,25661288,25661288,,,,161570
161570,25661313,25661313,,,,161570
161570,25661298,25661298,,,,161570
161570,25661323,25661323,,,,161570
161570,25661308,25661308,,,,161570
161570,25661333,25661333,,,,161570
161570,25661318,25661318,,,,161570
161570,25661487,25661487,,,,161570
161570,25661488,25661488,,,,161570
161570,25661489,25661489,,,,161570
161570,25661490,25661490,,,,161570
161570,25661491,25661491,,,,161570
161570,25661492,25661492,,,,161570
161570,25661493,25661493,,,,161570
161570,25661494,25661494,,,,161570
161570,25661495,25661495,,,,161570
161570,25661496,25661496,,,,161570
161570,25661497,25661497,,,,161570
161570,25661498,25661498,,,,161570
161570,25661499,25661499,,,,161570
161570,25661500,25661500,,,,161570
161570,25661501,25661501,,,,161570
161570,25661502,25661502,,,,161570
161570,25661503,25661503,,,,161570
161570,25661504,25661504,,,,161570
161570,25661505,25661505,,,,161570
161570,25661506,25661506,,,,161570
161570,25661507,25661507,,,,161570
161570,25661508,25661508,,,,161570
161570,25661509,25661509,,,,161570
161570,25661510,25661510,,,,161570
161570,25661511,25661511,,,,161570
161570,25661512,25661512,,,,161570
161570,25661513,25661513,,,,161570
161570,25661514,25661514,,,,161570
161570,25661515,25661515,,,,161570
161570,25661516,25661516,,,,161570
161573,25608179,25608179,,,,161573
161573,25607699,25607699,,,,161573
161573,25607859,25607859,,,,161573
161573,25607979,25607979,,,,161573
161573,25607719,25607719,,,,161573
161573,25607919,25607919,,,,161573
161573,25607879,25607879,,,,161573
161573,25607839,25607839,,,,161573
161573,25607899,25607899,,,,161573
161573,25607939,25607939,,,,161573
161573,25607959,25607959,,,,161573
161573,25607999,25607999,,,,161573
161573,25608139,25608139,,,,161573
161573,25607739,25607739,,,,161573
161573,25607799,25607799,,,,161573
161573,25608039,25608039,,,,161573
161573,25607759,25607759,,,,161573
161573,25607779,25607779,,,,161573
161573,25608099,25608099,,,,161573
161573,25608019,25608019,,,,161573
161573,25607819,25607819,,,,161573
161573,25608059,25608059,,,,161573
161573,25608079,25608079,,,,161573
161573,25608119,25608119,,,,161573
161573,25608159,25608159,,,,161573
161574,25531778,25531778,,,,161574
161574,25531779,25531779,,,,161574
161574,25531780,25531780,,,,161574
161574,25531781,25531781,,,,161574
161574,25531722,25531722,,,,161574
161574,25531725,25531725,,,,161574
161574,25531728,25531728,,,,161574
161574,25531701,25531701,,,,161574
161574,25531704,25531704,,,,161574
161574,25531710,25531710,,,,161574
161574,25531716,25531716,,,,161574
161574,25531731,25531731,,,,161574
161574,25531736,25531736,,,,161574
161574,25531741,25531741,,,,161574
161574,25531746,25531746,,,,161574
161574,25531707,25531707,,,,161574
161574,25531713,25531713,,,,161574
161574,25531719,25531719,,,,161574
161575,25770205,25770205,,,,161575
161575,25770225,25770225,,,,161575
161575,25770485,25770485,,,,161575
161575,25770505,25770505,,,,161575
161575,25770405,25770405,,,,161575
161575,25770245,25770245,,,,161575
161575,25770265,25770265,,,,161575
161575,25770385,25770385,,,,161575
161575,25770345,25770345,,,,161575
161575,25770585,25770585,,,,161575
161575,25770545,25770545,,,,161575
161575,25770745,25770745,,,,161575
161575,25770285,25770285,,,,161575
161575,25770305,25770305,,,,161575
161575,25770665,25770665,,,,161575
161575,25770705,25770705,,,,161575
161575,25770325,25770325,,,,161575
161575,25770765,25770765,,,,161575
161575,25770365,25770365,,,,161575
161575,25770445,25770445,,,,161575
161575,25770465,25770465,,,,161575
161575,25770525,25770525,,,,161575
161575,25770425,25770425,,,,161575
161575,25770565,25770565,,,,161575
161575,25770785,25770785,,,,161575
161575,25770725,25770725,,,,161575
161575,25770605,25770605,,,,161575
161575,25770625,25770625,,,,161575
161575,25770645,25770645,,,,161575
161575,25770685,25770685,,,,161575
161576,25541407,25541407,,,,161576
161576,25541408,25541408,,,,161576
161576,25541409,25541409,,,,161576
161576,25541410,25541410,,,,161576
161576,25541348,25541348,,,,161576
161576,25541351,25541351,,,,161576
161576,25541354,25541354,,,,161576
161576,25541357,25541357,,,,161576
161576,25541360,25541360,,,,161576
161576,25541365,25541365,,,,161576
161576,25541370,25541370,,,,161576
161576,25541375,25541375,,,,161576
161583,25565417,25565417,,,,161583
161583,25565440,25565440,,,,161583
161583,25565442,25565442,,,,161583
161583,25565532,25565532,,,,161583
161583,25564081,25564081,,,,161583
161583,25564221,25564221,,,,161583
161583,25564679,25564679,,,,161583
161583,25564699,25564699,,,,161583
161583,25564719,25564719,,,,161583
161583,25565448,25565448,,,,161583
161583,25564739,25564739,,,,161583
161583,25565451,25565451,,,,161583
161583,25565418,25565418,,,,161583
161583,25565420,25565420,,,,161583
161583,25565424,25565424,,,,161583
161583,25565426,25565426,,,,161583
161583,25565428,25565428,,,,161583
161583,25565431,25565431,,,,161583
161583,25565435,25565435,,,,161583
161583,25565437,25565437,,,,161583
161583,25564879,25564879,,,,161583
161583,25564939,25564939,,,,161583
161583,25565079,25565079,,,,161583
161583,25564759,25564759,,,,161583
161583,25564799,25564799,,,,161583
161583,25565454,25565454,,,,161583
161583,25564091,25564091,,,,161583
161583,25565457,25565457,,,,161583
161583,25565445,25565445,,,,161583
161583,25565419,25565419,,,,161583
161583,25564096,25564096,,,,161583
161583,25565460,25565460,,,,161583
161583,25564101,25564101,,,,161583
161583,25565496,25565496,,,,161583
161583,25564779,25564779,,,,161583
161583,25565463,25565463,,,,161583
161583,25564106,25564106,,,,161583
161583,25564086,25564086,,,,161583
161583,25565466,25565466,,,,161583
161583,25564111,25564111,,,,161583
161583,25564819,25564819,,,,161583
161583,25564859,25564859,,,,161583
161583,25564959,25564959,,,,161583
161583,25564979,25564979,,,,161583
161583,25564899,25564899,,,,161583
161583,25565469,25565469,,,,161583
161583,25564116,25564116,,,,161583
161583,25565438,25565438,,,,161583
161583,25565421,25565421,,,,161583
161583,25565430,25565430,,,,161583
161583,25565425,25565425,,,,161583
161583,25564839,25564839,,,,161583
161583,25565472,25565472,,,,161583
161583,25564121,25564121,,,,161583
161583,25565475,25565475,,,,161583
161583,25564126,25564126,,,,161583
161583,25565427,25565427,,,,161583
161583,25565433,25565433,,,,161583
161583,25565422,25565422,,,,161583
161583,25565478,25565478,,,,161583
161583,25564131,25564131,,,,161583
161583,25565439,25565439,,,,161583
161583,25565423,25565423,,,,161583
161583,25565432,25565432,,,,161583
161583,25565436,25565436,,,,161583
161583,25565481,25565481,,,,161583
161583,25564136,25564136,,,,161583
161583,25565484,25565484,,,,161583
161583,25564141,25564141,,,,161583
161583,25565487,25565487,,,,161583
161583,25564146,25564146,,,,161583
161583,25565490,25565490,,,,161583
161583,25564151,25564151,,,,161583
161583,25564919,25564919,,,,161583
161583,25565493,25565493,,,,161583
161583,25564156,25564156,,,,161583
161583,25564161,25564161,,,,161583
161583,25565499,25565499,,,,161583
161583,25564166,25564166,,,,161583
161583,25565434,25565434,,,,161583
161583,25565429,25565429,,,,161583
161583,25565502,25565502,,,,161583
161583,25564171,25564171,,,,161583
161583,25565505,25565505,,,,161583
161583,25564176,25564176,,,,161583
161583,25564999,25564999,,,,161583
161583,25565511,25565511,,,,161583
161583,25564186,25564186,,,,161583
161583,25565514,25565514,,,,161583
161583,25564191,25564191,,,,161583
161583,25565039,25565039,,,,161583
161583,25565517,25565517,,,,161583
161583,25564196,25564196,,,,161583
161583,25565059,25565059,,,,161583
161583,25565520,25565520,,,,161583
161583,25565508,25565508,,,,161583
161583,25564201,25564201,,,,161583
161583,25564181,25564181,,,,161583
161583,25565523,25565523,,,,161583
161583,25564206,25564206,,,,161583
161583,25565099,25565099,,,,161583
161583,25565019,25565019,,,,161583
161583,25565526,25565526,,,,161583
161583,25564211,25564211,,,,161583
161583,25565119,25565119,,,,161583
161583,25565529,25565529,,,,161583
161583,25564216,25564216,,,,161583
161583,25565139,25565139,,,,161583
161583,25565159,25565159,,,,161583
161602,25713723,25713723,,,,161602
161602,25713763,25713763,,,,161602
161602,25713743,25713743,,,,161602
161602,25714263,25714263,,,,161602
161602,25713783,25713783,,,,161602
161602,25713943,25713943,,,,161602
161602,25713803,25713803,,,,161602
161602,25713923,25713923,,,,161602
161602,25713823,25713823,,,,161602
161602,25713883,25713883,,,,161602
161602,25714123,25714123,,,,161602
161602,25714163,25714163,,,,161602
161602,25714063,25714063,,,,161602
161602,25714023,25714023,,,,161602
161602,25713843,25713843,,,,161602
161602,25713863,25713863,,,,161602
161602,25713983,25713983,,,,161602
161602,25713903,25713903,,,,161602
161602,25713963,25713963,,,,161602
161602,25714003,25714003,,,,161602
161602,25714043,25714043,,,,161602
161602,25714083,25714083,,,,161602
161602,25714103,25714103,,,,161602
161602,25714143,25714143,,,,161602
161602,25714183,25714183,,,,161602
161602,25714203,25714203,,,,161602
161602,25714243,25714243,,,,161602
161602,25714223,25714223,,,,161602
161602,25714283,25714283,,,,161602
161602,25714303,25714303,,,,161602
161603,25760485,25760485,,,,161603
161603,25760486,25760486,,,,161603
161603,25760487,25760487,,,,161603
161603,25760488,25760488,,,,161603
161603,25760489,25760489,,,,161603
161603,25759641,25759641,,,,161603
161603,25760491,25760491,,,,161603
161603,25760494,25760494,,,,161603
161603,25759661,25759661,,,,161603
161603,25759681,25759681,,,,161603
161603,25759701,25759701,,,,161603
161603,25759721,25759721,,,,161603
161603,25759741,25759741,,,,161603
161603,25759621,25759621,,,,161603
161603,25759761,25759761,,,,161603
161603,25759781,25759781,,,,161603
161603,25759801,25759801,,,,161603
161603,25759821,25759821,,,,161603
161603,25759841,25759841,,,,161603
161603,25759901,25759901,,,,161603
161603,25759921,25759921,,,,161603
161603,25759941,25759941,,,,161603
161603,25759981,25759981,,,,161603
161603,25760161,25760161,,,,161603
161603,25760021,25760021,,,,161603
161603,25760041,25760041,,,,161603
161603,25760081,25760081,,,,161603
161603,25760101,25760101,,,,161603
161603,25760061,25760061,,,,161603
161603,25760001,25760001,,,,161603
161603,25759861,25759861,,,,161603
161603,25759881,25759881,,,,161603
161603,25759961,25759961,,,,161603
161603,25760201,25760201,,,,161603
161603,25760141,25760141,,,,161603
161603,25760121,25760121,,,,161603
161603,25760181,25760181,,,,161603
161603,25760221,25760221,,,,161603
161719,25716382,25716382,,,,161719
161719,25716383,25716383,,,,161719
161719,25716267,25716267,,,,161719
161719,25716287,25716287,,,,161719
161719,25716307,25716307,,,,161719
161719,25716310,25716310,,,,161719
161719,25716313,25716313,,,,161719
161719,25716318,25716318,,,,161719
161729,25666619,25666619,,,,161729
161729,25666620,25666620,,,,161729
161729,25666621,25666621,,,,161729
161729,25666622,25666622,,,,161729
161729,25666623,25666623,,,,161729
161729,25666545,25666545,,,,161729
161729,25666548,25666548,,,,161729
161729,25666551,25666551,,,,161729
161729,25666554,25666554,,,,161729
161729,25666557,25666557,,,,161729
161729,25666560,25666560,,,,161729
161729,25666565,25666565,,,,161729
161729,25666570,25666570,,,,161729
161729,25666575,25666575,,,,161729
161729,25666580,25666580,,,,161729
161730,25794293,25794293,,,,161730
161730,25794049,25794049,,,,161730
161730,25794215,25794215,,,,161730
161730,25794286,25794286,,,,161730
161730,25793965,25793965,,,,161730
161730,25793971,25793971,,,,161730
161730,25794075,25794075,,,,161730
161730,25794261,25794261,,,,161730
161730,25794031,25794031,,,,161730
161730,25793974,25793974,,,,161730
161730,25793980,25793980,,,,161730
161730,25793968,25793968,,,,161730
161730,25793962,25793962,,,,161730
161730,25794065,25794065,,,,161730
161730,25794085,25794085,,,,161730
161730,25794110,25794110,,,,161730
161730,25794125,25794125,,,,161730
161730,25794140,25794140,,,,161730
161730,25794160,25794160,,,,161730
161730,25794257,25794257,,,,161730
161730,25794260,25794260,,,,161730
161730,25794267,25794267,,,,161730
161730,25794271,25794271,,,,161730
161730,25794022,25794022,,,,161730
161730,25794034,25794034,,,,161730
161730,25794070,25794070,,,,161730
161730,25794060,25794060,,,,161730
161730,25794090,25794090,,,,161730
161730,25794080,25794080,,,,161730
161730,25794275,25794275,,,,161730
161730,25794258,25794258,,,,161730
161730,25794028,25794028,,,,161730
161730,25794037,25794037,,,,161730
161730,25794016,25794016,,,,161730
161730,25794100,25794100,,,,161730
161730,25794120,25794120,,,,161730
161730,25794170,25794170,,,,161730
161730,25794274,25794274,,,,161730
161730,25794019,25794019,,,,161730
161730,25794013,25794013,,,,161730
161730,25793977,25793977,,,,161730
161730,25793986,25793986,,,,161730
161730,25793992,25793992,,,,161730
161730,25793998,25793998,,,,161730
161730,25794007,25794007,,,,161730
161730,25794135,25794135,,,,161730
161730,25794145,25794145,,,,161730
161730,25794259,25794259,,,,161730
161730,25794280,25794280,,,,161730
161730,25794272,25794272,,,,161730
161730,25794262,25794262,,,,161730
161730,25794263,25794263,,,,161730
161730,25794095,25794095,,,,161730
161730,25794264,25794264,,,,161730
161730,25794270,25794270,,,,161730
161730,25794277,25794277,,,,161730
161730,25794265,25794265,,,,161730
161730,25794284,25794284,,,,161730
161730,25793989,25793989,,,,161730
161730,25793983,25793983,,,,161730
161730,25794115,25794115,,,,161730
161730,25794130,25794130,,,,161730
161730,25794105,25794105,,,,161730
161730,25794266,25794266,,,,161730
161730,25794268,25794268,,,,161730
161730,25794269,25794269,,,,161730
161730,25794004,25794004,,,,161730
161730,25793995,25793995,,,,161730
161730,25794273,25794273,,,,161730
161730,25794276,25794276,,,,161730
161730,25794283,25794283,,,,161730
161730,25794010,25794010,,,,161730
161730,25794001,25794001,,,,161730
161730,25794025,25794025,,,,161730
161730,25794175,25794175,,,,161730
161730,25794190,25794190,,,,161730
161730,25794155,25794155,,,,161730
161730,25794279,25794279,,,,161730
161730,25794281,25794281,,,,161730
161730,25794282,25794282,,,,161730
161730,25794278,25794278,,,,161730
161730,25794040,25794040,,,,161730
161730,25794150,25794150,,,,161730
161730,25794165,25794165,,,,161730
161730,25794180,25794180,,,,161730
161730,25794285,25794285,,,,161730
161730,25794185,25794185,,,,161730
161730,25794195,25794195,,,,161730
161730,25794210,25794210,,,,161730
161730,25794287,25794287,,,,161730
161730,25794288,25794288,,,,161730
161730,25794043,25794043,,,,161730
161730,25794205,25794205,,,,161730
161730,25794290,25794290,,,,161730
161730,25794046,25794046,,,,161730
161730,25794292,25794292,,,,161730
161730,25794052,25794052,,,,161730
161730,25793959,25793959,,,,161730
161730,25794055,25794055,,,,161730
161730,25794200,25794200,,,,161730
161730,25794220,25794220,,,,161730
161730,25794289,25794289,,,,161730
161730,25794294,25794294,,,,161730
161730,25794256,25794256,,,,161730
161730,25794291,25794291,,,,161730
161795,25551705,25551705,,,,161795
161795,25551733,25551733,,,,161795
161795,25551816,25551816,,,,161795
161795,25550417,25550417,,,,161795
161795,25550322,25550322,,,,161795
161795,25550825,25550825,,,,161795
161795,25550845,25550845,,,,161795
161795,25551810,25551810,,,,161795
161795,25551759,25551759,,,,161795
161795,25551765,25551765,,,,161795
161795,25551738,25551738,,,,161795
161795,25551741,25551741,,,,161795
161795,25551744,25551744,,,,161795
161795,25551747,25551747,,,,161795
161795,25550865,25550865,,,,161795
161795,25551777,25551777,,,,161795
161795,25551735,25551735,,,,161795
161795,25551813,25551813,,,,161795
161795,25551732,25551732,,,,161795
161795,25551706,25551706,,,,161795
161795,25551710,25551710,,,,161795
161795,25551713,25551713,,,,161795
161795,25551715,25551715,,,,161795
161795,25551717,25551717,,,,161795
161795,25551719,25551719,,,,161795
161795,25551723,25551723,,,,161795
161795,25550327,25550327,,,,161795
161795,25550337,25550337,,,,161795
161795,25550342,25550342,,,,161795
161795,25550352,25550352,,,,161795
161795,25550362,25550362,,,,161795
161795,25550372,25550372,,,,161795
161795,25550402,25550402,,,,161795
161795,25550407,25550407,,,,161795
161795,25550412,25550412,,,,161795
161795,25550392,25550392,,,,161795
161795,25551721,25551721,,,,161795
161795,25551711,25551711,,,,161795
161795,25550347,25550347,,,,161795
161795,25550332,25550332,,,,161795
161795,25551707,25551707,,,,161795
161795,25551724,25551724,,,,161795
161795,25551718,25551718,,,,161795
161795,25551730,25551730,,,,161795
161795,25550367,25550367,,,,161795
161795,25550387,25550387,,,,161795
161795,25550885,25550885,,,,161795
161795,25551145,25551145,,,,161795
161795,25551783,25551783,,,,161795
161795,25550905,25550905,,,,161795
161795,25550965,25550965,,,,161795
161795,25551709,25551709,,,,161795
161795,25550925,25550925,,,,161795
161795,25551045,25551045,,,,161795
161795,25551125,25551125,,,,161795
161795,25551325,25551325,,,,161795
161795,25551165,25551165,,,,161795
161795,25551185,25551185,,,,161795
161795,25551005,25551005,,,,161795
161795,25550945,25550945,,,,161795
161795,25551771,25551771,,,,161795
161795,25551750,25551750,,,,161795
161795,25551728,25551728,,,,161795
161795,25551712,25551712,,,,161795
161795,25551708,25551708,,,,161795
161795,25551720,25551720,,,,161795
161795,25551716,25551716,,,,161795
161795,25551714,25551714,,,,161795
161795,25550377,25550377,,,,161795
161795,25550357,25550357,,,,161795
161795,25551753,25551753,,,,161795
161795,25551756,25551756,,,,161795
161795,25551774,25551774,,,,161795
161795,25551768,25551768,,,,161795
161795,25551762,25551762,,,,161795
161795,25551789,25551789,,,,161795
161795,25551801,25551801,,,,161795
161795,25551807,25551807,,,,161795
161795,25551205,25551205,,,,161795
161795,25550985,25550985,,,,161795
161795,25551025,25551025,,,,161795
161795,25551365,25551365,,,,161795
161795,25551786,25551786,,,,161795
161795,25551305,25551305,,,,161795
161795,25551225,25551225,,,,161795
161795,25551105,25551105,,,,161795
161795,25551065,25551065,,,,161795
161795,25551085,25551085,,,,161795
161795,25551780,25551780,,,,161795
161795,25551727,25551727,,,,161795
161795,25551729,25551729,,,,161795
161795,25551725,25551725,,,,161795
161795,25551722,25551722,,,,161795
161795,25550382,25550382,,,,161795
161795,25550397,25550397,,,,161795
161795,25551795,25551795,,,,161795
161795,25551245,25551245,,,,161795
161795,25551798,25551798,,,,161795
161795,25551792,25551792,,,,161795
161795,25551804,25551804,,,,161795
161795,25551726,25551726,,,,161795
161795,25551265,25551265,,,,161795
161795,25551285,25551285,,,,161795
161795,25551731,25551731,,,,161795
161795,25551345,25551345,,,,161795
161795,25551385,25551385,,,,161795
161795,25551405,25551405,,,,161795
161796,25541602,25541602,,,,161796
161796,25541668,25541668,,,,161796
161796,25541671,25541671,,,,161796
161796,25541662,25541662,,,,161796
161796,25541622,25541622,,,,161796
161796,25541642,25541642,,,,161796
161796,25541665,25541665,,,,161796
161797,25739053,25739053,,,,161797
161797,25739058,25739058,,,,161797
161797,25739063,25739063,,,,161797
161797,25739065,25739065,,,,161797
161797,25739075,25739075,,,,161797
161797,25739078,25739078,,,,161797
161797,25739080,25739080,,,,161797
161797,25739082,25739082,,,,161797
161797,25739085,25739085,,,,161797
161797,25739088,25739088,,,,161797
161797,25737797,25737797,,,,161797
161797,25739068,25739068,,,,161797
161797,25737792,25737792,,,,161797
161797,25737742,25737742,,,,161797
161797,25739054,25739054,,,,161797
161797,25739051,25739051,,,,161797
161797,25738118,25738118,,,,161797
161797,25737787,25737787,,,,161797
161797,25737707,25737707,,,,161797
161797,25739052,25739052,,,,161797
161797,25739056,25739056,,,,161797
161797,25739059,25739059,,,,161797
161797,25739061,25739061,,,,161797
161797,25739064,25739064,,,,161797
161797,25739067,25739067,,,,161797
161797,25739079,25739079,,,,161797
161797,25737717,25737717,,,,161797
161797,25737737,25737737,,,,161797
161797,25737772,25737772,,,,161797
161797,25737727,25737727,,,,161797
161797,25737752,25737752,,,,161797
161797,25737762,25737762,,,,161797
161797,25738138,25738138,,,,161797
161797,25738178,25738178,,,,161797
161797,25739062,25739062,,,,161797
161797,25738198,25738198,,,,161797
161797,25739066,25739066,,,,161797
161797,25739077,25739077,,,,161797
161797,25737767,25737767,,,,161797
161797,25737747,25737747,,,,161797
161797,25737777,25737777,,,,161797
161797,25737702,25737702,,,,161797
161797,25738238,25738238,,,,161797
161797,25738538,25738538,,,,161797
161797,25738258,25738258,,,,161797
161797,25738218,25738218,,,,161797
161797,25738158,25738158,,,,161797
161797,25738298,25738298,,,,161797
161797,25738278,25738278,,,,161797
161797,25738558,25738558,,,,161797
161797,25738598,25738598,,,,161797
161797,25738658,25738658,,,,161797
161797,25739069,25739069,,,,161797
161797,25739072,25739072,,,,161797
161797,25737712,25737712,,,,161797
161797,25737732,25737732,,,,161797
161797,25739073,25739073,,,,161797
161797,25739057,25739057,,,,161797
161797,25739055,25739055,,,,161797
161797,25738318,25738318,,,,161797
161797,25738338,25738338,,,,161797
161797,25737722,25737722,,,,161797
161797,25738358,25738358,,,,161797
161797,25738378,25738378,,,,161797
161797,25738398,25738398,,,,161797
161797,25738498,25738498,,,,161797
161797,25738458,25738458,,,,161797
161797,25739060,25739060,,,,161797
161797,25738418,25738418,,,,161797
161797,25738438,25738438,,,,161797
161797,25738478,25738478,,,,161797
161797,25739070,25739070,,,,161797
161797,25739076,25739076,,,,161797
161797,25737757,25737757,,,,161797
161797,25738518,25738518,,,,161797
161797,25738578,25738578,,,,161797
161797,25738618,25738618,,,,161797
161797,25739071,25739071,,,,161797
161797,25738638,25738638,,,,161797
161797,25739074,25739074,,,,161797
161797,25738678,25738678,,,,161797
161797,25738698,25738698,,,,161797
161797,25737782,25737782,,,,161797
161797,25738718,25738718,,,,161797
161797,25738738,25738738,,,,161797
161797,25738758,25738758,,,,161797
161798,25532786,25532786,,,,161798
161798,25532787,25532787,,,,161798
161798,25532788,25532788,,,,161798
161798,25532526,25532526,,,,161798
161798,25532566,25532566,,,,161798
161798,25532569,25532569,,,,161798
161798,25532572,25532572,,,,161798
161798,25532575,25532575,,,,161798
161798,25532580,25532580,,,,161798
161798,25532585,25532585,,,,161798
161798,25532226,25532226,,,,161798
161798,25532246,25532246,,,,161798
161798,25532266,25532266,,,,161798
161798,25532306,25532306,,,,161798
161798,25532286,25532286,,,,161798
161798,25532386,25532386,,,,161798
161798,25532446,25532446,,,,161798
161798,25532326,25532326,,,,161798
161798,25532346,25532346,,,,161798
161798,25532366,25532366,,,,161798
161798,25532406,25532406,,,,161798
161798,25532426,25532426,,,,161798
161798,25532466,25532466,,,,161798
161798,25532486,25532486,,,,161798
161798,25532506,25532506,,,,161798
161798,25532546,25532546,,,,161798
161798,25532206,25532206,,,,161798
161799,25568574,25568574,,,,161799
161799,25568714,25568714,,,,161799
161799,25568594,25568594,,,,161799
161799,25568614,25568614,,,,161799
161799,25568554,25568554,,,,161799
161799,25568634,25568634,,,,161799
161799,25568974,25568974,,,,161799
161799,25569054,25569054,,,,161799
161799,25568874,25568874,,,,161799
161799,25568694,25568694,,,,161799
161799,25568654,25568654,,,,161799
161799,25568854,25568854,,,,161799
161799,25568934,25568934,,,,161799
161799,25568914,25568914,,,,161799
161799,25568674,25568674,,,,161799
161799,25568734,25568734,,,,161799
161799,25568774,25568774,,,,161799
161799,25568894,25568894,,,,161799
161799,25568954,25568954,,,,161799
161799,25568814,25568814,,,,161799
161799,25568794,25568794,,,,161799
161799,25568754,25568754,,,,161799
161799,25568834,25568834,,,,161799
161799,25568994,25568994,,,,161799
161799,25569034,25569034,,,,161799
161799,25569014,25569014,,,,161799
161799,25569074,25569074,,,,161799
161799,25569094,25569094,,,,161799
161799,25569114,25569114,,,,161799
161799,25569134,25569134,,,,161799
161799,25569154,25569154,,,,161799
161806,25581489,25581489,,,,161806
161806,25581585,25581585,,,,161806
161806,25581594,25581594,,,,161806
161806,25580846,25580846,,,,161806
161806,25580886,25580886,,,,161806
161806,25580866,25580866,,,,161806
161806,25580906,25580906,,,,161806
161806,25581486,25581486,,,,161806
161806,25581495,25581495,,,,161806
161806,25581588,25581588,,,,161806
161806,25581501,25581501,,,,161806
161806,25580926,25580926,,,,161806
161806,25580946,25580946,,,,161806
161806,25580966,25580966,,,,161806
161806,25580986,25580986,,,,161806
161806,25581006,25581006,,,,161806
161806,25581026,25581026,,,,161806
161806,25581492,25581492,,,,161806
161806,25581504,25581504,,,,161806
161806,25581525,25581525,,,,161806
161806,25581543,25581543,,,,161806
161806,25581570,25581570,,,,161806
161806,25581549,25581549,,,,161806
161806,25581555,25581555,,,,161806
161806,25581564,25581564,,,,161806
161806,25581561,25581561,,,,161806
