trip_id,start_time,end_time,headway_secs,exact_times
25639853,24:00:00,24:30:00,1800,1
25638308,20:04:00,20:27:00,1380,1
25639175,14:38:00,14:56:00,1080,1
25639840,18:06:00,18:30:00,1440,1
25639910,14:32:00,15:14:00,1260,1
25639913,15:35:00,16:17:00,1260,1
25639922,17:38:00,17:59:00,1260,1
25639836,16:06:00,16:30:00,1440,1
25639235,17:02:00,17:21:00,1140,1
25639255,17:40:00,17:59:00,1140,1
25638288,17:42:00,18:30:00,1440,1
25639295,18:37:00,18:56:00,1140,1
25639335,19:37:00,19:59:00,1320,1
25639844,20:04:00,20:27:00,1380,1
25639375,20:37:00,20:56:00,1140,1
25639415,21:36:00,21:57:00,1260,1
25638835,24:00:00,24:30:00,1800,1
25639817,24:00:00,24:30:00,1800,1
25663354,24:23:00,25:00:00,2220,1
25663355,06:00:00,06:57:00,1140,1
25663356,07:14:00,08:39:00,1020,1
25663357,08:54:00,10:39:00,900,1
25663358,10:53:00,19:45:00,840,1
25663359,20:01:00,20:49:00,960,1
25663360,21:07:00,21:47:00,1200,1
25663361,22:08:00,22:48:00,1200,1
25663365,24:23:00,25:00:00,2220,1
25663368,05:40:00,07:04:00,720,1
25663371,07:15:00,10:00:00,660,1
25663374,10:15:00,20:30:00,900,1
25663377,20:47:00,21:23:00,1080,1
25663380,21:40:00,22:16:00,1080,1
25663383,22:33:00,23:09:00,1080,1
25661670,24:23:00,25:00:00,2220,1
25661675,06:00:00,07:04:00,960,1
25661680,07:18:00,08:28:00,840,1
25661685,08:40:00,10:04:00,720,1
25661690,10:17:00,14:37:00,780,1
25661695,14:51:00,19:45:00,840,1
25661700,20:01:00,20:49:00,960,1
25661705,21:07:00,21:47:00,1200,1
25661710,22:08:00,22:48:00,1200,1
25662136,05:40:00,05:53:00,780,1
25662156,06:06:00,06:19:00,780,1
25662176,06:32:00,06:44:00,720,1
25662216,07:07:00,07:18:00,660,1
25662256,07:41:00,07:52:00,660,1
25662336,09:07:00,09:17:00,600,1
25662476,13:08:00,13:22:00,840,1
25662516,14:32:00,15:00:00,840,1
25662276,08:02:00,08:24:00,660,1
25662596,16:35:00,16:45:00,600,1
25662296,08:35:00,08:45:00,600,1
25662376,09:38:00,09:48:00,600,1
25662416,10:06:00,10:26:00,600,1
25662436,10:35:00,10:48:00,780,1
25662456,11:02:00,12:54:00,840,1
25662496,13:36:00,14:18:00,840,1
25662556,15:42:00,15:56:00,840,1
25662776,19:03:00,19:25:00,660,1
25662536,15:14:00,15:28:00,840,1
25662576,16:10:00,16:24:00,840,1
25662676,17:39:00,17:50:00,660,1
25662636,17:07:00,17:18:00,660,1
25662716,18:11:00,18:22:00,660,1
25662736,18:32:00,18:42:00,600,1
25662796,19:35:00,19:55:00,600,1
25662816,20:05:00,20:25:00,600,1
25662836,20:40:00,20:55:00,900,1
25662916,22:34:00,22:51:00,1020,1
25662856,21:10:00,21:25:00,900,1
25662876,21:42:00,21:59:00,1020,1
25612024,06:09:00,06:24:00,900,1
25612064,07:01:00,07:15:00,420,1
25612084,07:21:00,07:27:00,360,1
25613207,09:03:00,09:18:00,900,1
25613161,08:05:00,08:25:00,1200,1
25612044,06:33:00,06:54:00,420,1
25613195,06:33:00,07:18:00,900,1
25613201,08:03:00,08:18:00,900,1
25613198,07:33:00,07:48:00,900,1
25611260,07:11:00,07:29:00,1080,1
25611280,09:05:00,09:25:00,1200,1
25613159,07:11:00,07:29:00,1080,1
25612104,07:33:00,07:45:00,360,1
25613204,08:33:00,08:48:00,900,1
25611265,07:47:00,08:05:00,1080,1
25612144,08:04:00,08:24:00,600,1
25611350,16:05:00,16:25:00,1200,1
25612184,09:04:00,09:30:00,780,1
25612344,14:03:00,14:29:00,780,1
25612164,08:34:00,08:54:00,600,1
25613163,09:05:00,09:45:00,1200,1
25612684,19:31:00,19:55:00,720,1
25612384,15:08:00,15:21:00,780,1
25612204,09:43:00,09:56:00,780,1
25612224,10:09:00,10:22:00,780,1
25613210,09:33:00,09:48:00,900,1
25613213,10:03:00,10:18:00,900,1
25613216,10:33:00,11:18:00,900,1
25611290,10:05:00,10:25:00,1200,1
25613164,10:05:00,10:25:00,1200,1
25612244,10:35:00,10:48:00,780,1
25612284,12:06:00,12:19:00,780,1
25612264,11:01:00,11:53:00,780,1
25612304,12:32:00,13:24:00,780,1
25613166,11:05:00,11:45:00,1200,1
25611300,11:05:00,11:25:00,1200,1
25613169,13:05:00,13:25:00,1200,1
25613179,18:05:00,18:25:00,1200,1
25613219,11:33:00,11:48:00,900,1
25613222,12:03:00,12:18:00,900,1
25613228,13:05:00,13:25:00,1200,1
25613255,18:05:00,18:25:00,1200,1
25611365,17:45:00,18:25:00,1200,1
25613167,12:05:00,12:25:00,1200,1
25613264,19:33:00,19:56:00,1380,1
25611320,13:05:00,13:25:00,1200,1
25611310,12:05:00,12:25:00,1200,1
25613225,12:33:00,12:48:00,900,1
25612324,13:37:00,13:50:00,780,1
25612404,15:34:00,15:47:00,780,1
25611360,17:05:00,17:25:00,1200,1
25613234,14:05:00,14:25:00,1200,1
25611340,15:05:00,15:25:00,1200,1
25611330,14:05:00,14:25:00,1200,1
25613171,14:05:00,14:25:00,1200,1
25612364,14:42:00,14:55:00,780,1
25612704,20:10:00,20:26:00,960,1
25613246,16:05:00,16:45:00,1200,1
25612564,17:36:00,17:52:00,480,1
25613240,15:05:00,15:25:00,1200,1
25613173,15:05:00,15:25:00,1200,1
25613249,17:05:00,17:25:00,1200,1
25612444,16:05:00,16:12:00,420,1
25612464,16:20:00,16:27:00,420,1
25613175,16:05:00,16:25:00,1200,1
25612484,16:35:00,16:42:00,420,1
25612504,16:50:00,16:57:00,420,1
25612524,17:05:00,17:12:00,420,1
25612544,17:20:00,17:28:00,480,1
25613177,17:05:00,17:25:00,1200,1
25612604,18:08:00,18:24:00,480,1
25612624,18:32:00,18:56:00,480,1
25612644,19:04:00,19:11:00,420,1
25613182,19:33:00,19:56:00,1380,1
25613273,21:04:00,21:27:00,1380,1
25611380,19:33:00,19:56:00,1380,1
25613282,22:34:00,23:20:00,1380,1
25612744,21:04:00,21:27:00,1380,1
25612764,21:49:00,22:12:00,1380,1
25611405,22:12:00,22:34:00,1320,1
25611395,21:04:00,21:27:00,1380,1
25613185,21:04:00,21:27:00,1380,1
25612784,22:34:00,22:57:00,1380,1
25613188,22:34:00,22:57:00,1380,1
25649535,05:01:00,05:19:00,1080,1
25649495,05:01:00,05:18:00,1020,1
25649538,05:36:00,05:53:00,1020,1
25649554,06:02:00,06:19:00,1020,1
25649624,06:02:00,06:19:00,1020,1
25569663,08:07:00,08:19:00,720,1
25569683,08:30:00,09:20:00,600,1
25540189,06:03:00,06:39:00,720,1
25540249,07:10:00,07:30:00,600,1
25541082,10:04:00,10:26:00,1320,1
25541070,07:08:00,07:30:00,1320,1
25540269,07:40:00,07:50:00,600,1
25541073,07:52:00,08:14:00,1320,1
25540309,08:09:00,09:19:00,600,1
25540529,15:08:00,15:24:00,960,1
25540629,17:40:00,17:50:00,600,1
25540669,18:10:00,18:30:00,600,1
25541076,08:36:00,09:20:00,1320,1
25540489,14:04:00,14:20:00,960,1
25540329,09:32:00,09:48:00,960,1
25540469,13:32:00,13:48:00,960,1
25540389,11:40:00,12:28:00,960,1
25540549,15:40:00,15:56:00,960,1
25540349,10:04:00,10:52:00,960,1
25540369,11:08:00,11:24:00,960,1
25541091,11:32:00,11:55:00,1380,1
25540509,14:36:00,14:52:00,960,1
25540569,16:10:00,16:50:00,600,1
25540609,17:10:00,17:30:00,600,1
25540689,18:40:00,18:50:00,600,1
25540729,19:10:00,19:26:00,960,1
25540749,19:42:00,20:14:00,960,1
25575782,07:06:00,07:56:00,600,1
25575722,06:10:00,06:22:00,720,1
25575742,06:34:00,06:46:00,720,1
25576266,12:05:00,12:30:00,1500,1
25575942,20:35:00,20:50:00,900,1
25575802,08:06:00,10:16:00,600,1
25575822,10:28:00,16:36:00,960,1
25575842,16:46:00,16:56:00,600,1
25576242,08:02:00,08:24:00,1320,1
25576248,09:08:00,09:30:00,1320,1
25576257,10:36:00,10:58:00,1320,1
25575902,19:34:00,19:54:00,600,1
25575922,20:06:00,20:20:00,840,1
25575862,17:06:00,19:06:00,600,1
25575882,19:15:00,19:24:00,540,1
25621593,06:11:00,06:22:00,660,1
25621613,06:33:00,06:41:00,480,1
25621633,06:48:00,06:56:00,480,1
25622711,06:32:00,06:48:00,960,1
25621653,07:04:00,07:11:00,420,1
25621673,07:19:00,07:27:00,480,1
25622714,07:04:00,07:20:00,960,1
25620851,07:02:00,07:20:00,1080,1
25622674,07:02:00,07:20:00,1080,1
25622133,16:36:00,16:56:00,600,1
25621693,07:35:00,07:43:00,480,1
25622717,07:36:00,07:52:00,960,1
25620856,07:37:00,07:55:00,1080,1
25622675,07:37:00,07:55:00,1080,1
25621733,08:05:00,08:16:00,660,1
25622720,08:07:00,08:23:00,960,1
25620861,08:12:00,08:30:00,1080,1
25622676,08:12:00,08:30:00,1080,1
25621773,08:37:00,08:47:00,600,1
25622723,08:38:00,08:54:00,960,1
25621813,09:11:00,09:24:00,780,1
25622726,09:09:00,09:25:00,960,1
25620871,09:04:00,09:20:00,960,1
25622678,09:04:00,09:20:00,960,1
25621833,09:37:00,09:50:00,780,1
25622729,09:40:00,09:56:00,960,1
25622741,11:31:00,11:47:00,960,1
25620876,09:36:00,09:52:00,960,1
25622679,09:36:00,09:52:00,960,1
25621853,10:03:00,10:29:00,780,1
25621893,11:09:00,11:22:00,780,1
25622732,10:11:00,10:27:00,960,1
25620881,10:08:00,10:24:00,960,1
25622680,10:08:00,10:24:00,960,1
25621873,10:42:00,10:55:00,780,1
25622735,10:43:00,10:59:00,960,1
25620886,10:39:00,10:54:00,900,1
25622681,10:39:00,10:54:00,900,1
25620891,11:11:00,11:28:00,1020,1
25620901,12:02:00,12:19:00,1020,1
25622682,11:11:00,11:28:00,1020,1
25621913,11:35:00,11:48:00,780,1
25622753,13:39:00,13:55:00,960,1
25620911,13:10:00,13:27:00,1020,1
25621933,12:01:00,12:27:00,780,1
25622744,12:03:00,12:19:00,960,1
25622771,17:07:00,17:55:00,960,1
25620906,12:36:00,12:53:00,1020,1
25620926,14:35:00,14:52:00,1020,1
25622684,12:02:00,12:19:00,1020,1
25621953,12:40:00,12:54:00,840,1
25622747,12:35:00,12:51:00,960,1
25622685,12:36:00,12:53:00,1020,1
25621973,13:07:00,13:20:00,780,1
25622750,13:07:00,13:23:00,960,1
25622756,14:11:00,14:59:00,960,1
25622765,16:03:00,16:19:00,960,1
25622686,13:10:00,13:27:00,1020,1
25621993,13:34:00,13:47:00,780,1
25622033,14:13:00,14:27:00,840,1
25620921,14:01:00,14:18:00,1020,1
25622688,14:01:00,14:18:00,1020,1
25622053,14:40:00,15:06:00,780,1
25622073,15:16:00,15:26:00,600,1
25622113,16:06:00,16:26:00,600,1
25622689,14:35:00,14:52:00,1020,1
25622780,19:06:00,19:28:00,1320,1
25620931,15:09:00,15:26:00,1020,1
25622690,15:09:00,15:26:00,1020,1
25622093,15:36:00,15:56:00,600,1
25622762,15:31:00,15:47:00,960,1
25622768,16:35:00,16:51:00,960,1
25620951,16:34:00,16:50:00,960,1
25622694,16:34:00,16:50:00,960,1
25622153,17:06:00,17:26:00,600,1
25620956,17:07:00,17:23:00,960,1
25622695,17:07:00,17:23:00,960,1
25622173,17:36:00,17:56:00,600,1
25622783,19:49:00,20:10:00,1260,1
25620961,17:39:00,17:56:00,1020,1
25622696,17:39:00,17:56:00,1020,1
25622193,18:06:00,18:26:00,600,1
25622774,18:12:00,18:28:00,960,1
25620966,18:12:00,18:28:00,960,1
25622697,18:12:00,18:28:00,960,1
25622213,18:36:00,18:47:00,660,1
25622253,19:08:00,19:21:00,780,1
25620976,19:06:00,19:28:00,1320,1
25622699,19:06:00,19:28:00,1320,1
25622273,19:34:00,19:47:00,780,1
25622313,20:13:00,20:26:00,780,1
25622333,20:39:00,20:52:00,780,1
25779228,22:37:00,22:55:00,1080,1
25779012,21:25:00,21:43:00,1080,1
25779009,24:07:00,24:25:00,1080,1
25779015,22:01:00,23:13:00,1080,1
25779034,21:43:00,22:19:00,1080,1
25779227,22:01:00,22:19:00,1080,1
25778909,22:01:00,22:19:00,1080,1
25779039,22:37:00,22:55:00,1080,1
25778929,22:37:00,22:55:00,1080,1
25778849,24:07:00,24:25:00,1080,1
25779024,24:07:00,24:25:00,1080,1
25779224,24:07:00,24:25:00,1080,1
25747757,06:30:00,19:10:00,1140,1
25746872,06:45:00,06:59:00,840,1
25746892,07:13:00,07:27:00,840,1
25747452,20:09:00,20:12:00,180,1
25747032,10:32:00,10:46:00,840,1
25746912,07:41:00,07:55:00,840,1
25747092,11:42:00,11:56:00,840,1
25747112,12:10:00,12:24:00,840,1
25747132,12:35:00,12:38:00,180,1
25747152,12:52:00,13:34:00,840,1
25747172,13:41:00,13:48:00,420,1
25747192,14:02:00,14:44:00,840,1
25747212,14:47:00,14:58:00,660,1
25747232,15:12:00,15:26:00,840,1
25747252,15:41:00,15:53:00,720,1
25747272,15:56:00,16:56:00,900,1
25746932,08:00:00,08:04:00,240,1
25746952,08:19:00,09:04:00,900,1
25746972,09:10:00,09:19:00,540,1
25746992,09:34:00,10:04:00,900,1
25747012,10:18:00,10:23:00,300,1
25747052,11:00:00,11:28:00,840,1
25747332,17:41:00,17:56:00,900,1
25747352,18:08:00,18:11:00,180,1
25747372,18:26:00,18:45:00,1140,1
25747392,19:06:00,19:15:00,540,1
25747312,17:11:00,17:26:00,900,1
25777755,07:00:00,19:40:00,1140,1
25777416,20:20:00,20:40:00,1200,1
25776736,07:15:00,07:30:00,900,1
25776796,08:15:00,08:30:00,900,1
25776816,08:38:00,08:45:00,420,1
25776856,09:15:00,09:30:00,900,1
25776976,12:03:00,12:06:00,180,1
25777376,19:40:00,19:45:00,300,1
25776956,11:10:00,11:52:00,840,1
25777016,12:34:00,13:02:00,840,1
25777036,13:09:00,13:16:00,420,1
25777296,18:07:00,18:22:00,900,1
25776876,09:44:00,09:45:00,60,1
25776896,10:00:00,10:28:00,840,1
25777096,14:12:00,14:15:00,180,1
25777116,14:26:00,15:08:00,840,1
25777136,15:21:00,15:22:00,60,1
25777156,15:37:00,15:52:00,900,1
25776916,10:42:00,10:56:00,840,1
25777076,13:44:00,13:58:00,840,1
25777176,16:07:00,16:22:00,900,1
25777316,18:36:00,18:46:00,600,1
25777336,18:51:00,19:05:00,840,1
25777216,16:37:00,16:52:00,900,1
25777236,17:07:00,17:22:00,900,1
25777256,17:36:00,17:37:00,60,1
25787160,06:05:00,06:21:00,960,1
25787180,06:38:00,06:54:00,960,1
25786576,07:40:00,08:28:00,1440,1
25788070,07:01:00,07:23:00,1320,1
25788076,08:05:00,08:26:00,1260,1
25787200,07:11:00,07:27:00,960,1
25788050,15:36:00,15:59:00,1380,1
25787220,07:43:00,07:57:00,840,1
25787240,08:11:00,08:39:00,840,1
25787260,08:54:00,09:50:00,840,1
25788035,08:04:00,08:28:00,1440,1
25788082,09:08:00,09:29:00,1260,1
25786666,19:02:00,19:25:00,1380,1
25788115,15:36:00,15:59:00,1380,1
25787400,15:13:00,15:30:00,1020,1
25787360,14:05:00,14:22:00,1020,1
25787300,11:32:00,12:57:00,1020,1
25788106,14:04:00,14:27:00,1380,1
25788136,19:03:00,19:25:00,1320,1
25787280,10:07:00,11:15:00,1020,1
25786596,10:04:00,10:29:00,1500,1
25788039,10:04:00,10:29:00,1500,1
25788091,10:37:00,11:00:00,1380,1
25788100,12:09:00,13:18:00,1380,1
25788127,17:31:00,17:54:00,1380,1
25786646,15:36:00,15:59:00,1380,1
25787560,19:01:00,19:16:00,900,1
25787460,16:36:00,16:50:00,840,1
25787340,13:31:00,13:48:00,1020,1
25786631,13:38:00,14:04:00,1560,1
25786636,14:27:00,14:50:00,1380,1
25786651,16:22:00,17:54:00,1380,1
25788047,14:04:00,14:27:00,1380,1
25787380,14:39:00,14:56:00,1020,1
25787440,16:04:00,16:21:00,1020,1
25787480,17:05:00,17:19:00,840,1
25787500,17:34:00,17:48:00,840,1
25788054,17:31:00,17:54:00,1380,1
25787520,18:03:00,18:17:00,840,1
25787540,18:32:00,18:47:00,900,1
25788057,19:02:00,19:25:00,1380,1
25787640,20:15:00,20:30:00,900,1
25705933,05:26:00,05:42:00,960,1
25705993,05:27:00,05:48:00,1260,1
25655430,21:25:00,21:50:00,1500,1
25655496,22:20:00,22:47:00,1620,1
25655450,22:20:00,22:50:00,1800,1
25579390,06:01:00,06:33:00,960,1
25579950,06:55:00,07:15:00,1200,1
25579953,07:34:00,08:14:00,1200,1
25579430,07:02:00,07:16:00,840,1
25579450,07:31:00,07:46:00,900,1
25579630,13:10:00,14:16:00,1320,1
25579470,08:01:00,08:16:00,900,1
25579530,09:31:00,09:46:00,900,1
25579830,18:32:00,18:48:00,960,1
25579490,08:31:00,08:46:00,900,1
25579510,09:01:00,09:16:00,900,1
25579550,10:01:00,10:16:00,900,1
25579570,10:36:00,11:20:00,1320,1
25579850,19:04:00,19:20:00,960,1
25579870,19:38:00,19:57:00,1140,1
25579610,12:04:00,12:48:00,1320,1
25579968,10:09:00,10:55:00,1380,1
25579974,11:41:00,12:04:00,1380,1
25579977,12:32:00,13:00:00,1680,1
25579730,16:06:00,16:23:00,1020,1
25579750,16:39:00,16:56:00,1020,1
25579770,17:12:00,17:44:00,960,1
25579910,20:33:00,20:59:00,1560,1
25593917,05:05:00,05:21:00,960,1
25593937,05:36:00,05:52:00,960,1
25593957,06:07:00,06:23:00,960,1
25593997,07:07:00,07:20:00,780,1
25593977,06:39:00,06:54:00,900,1
25594137,10:02:00,10:24:00,1320,1
25594297,14:04:00,14:26:00,1320,1
25594177,11:08:00,11:30:00,1320,1
25594017,07:34:00,07:47:00,780,1
25594037,08:01:00,08:14:00,780,1
25594077,08:43:00,08:58:00,900,1
25594592,08:47:00,09:10:00,1380,1
25594598,10:19:00,12:14:00,1380,1
25594097,09:13:00,09:28:00,900,1
25594595,09:33:00,09:56:00,1380,1
25594237,12:36:00,12:58:00,1320,1
25594357,15:32:00,15:54:00,1320,1
25594397,16:38:00,16:55:00,1020,1
25594417,17:11:00,17:27:00,960,1
25594437,17:43:00,17:59:00,960,1
25594477,18:31:00,18:47:00,960,1
25594497,19:05:00,19:26:00,1260,1
25594517,19:47:00,20:08:00,1260,1
25706476,06:38:00,06:54:00,960,1
25706496,07:09:00,07:24:00,900,1
25707032,14:02:00,14:27:00,1500,1
25707012,11:32:00,12:22:00,1500,1
25706516,07:35:00,07:46:00,660,1
25706556,08:12:00,09:50:00,840,1
25706636,13:02:00,13:18:00,960,1
25706716,17:02:00,17:58:00,840,1
25706736,18:13:00,18:30:00,1020,1
25706596,11:10:00,11:58:00,960,1
25706656,13:34:00,15:26:00,960,1
25706676,15:40:00,15:52:00,720,1
25706696,16:06:00,16:48:00,840,1
25706897,09:05:00,09:27:00,1320,1
25706903,10:17:00,11:07:00,1500,1
25706909,12:22:00,12:47:00,1500,1
25706918,14:02:00,14:27:00,1500,1
25706576,10:06:00,10:54:00,960,1
25706616,12:14:00,12:46:00,960,1
25706906,11:32:00,11:57:00,1500,1
25707722,11:32:00,11:57:00,1500,1
25707727,14:02:00,14:27:00,1500,1
25707057,16:32:00,16:57:00,1500,1
25706930,16:07:00,16:57:00,1500,1
25707732,16:32:00,16:57:00,1500,1
25706796,19:38:00,19:58:00,1200,1
25706936,17:46:00,18:10:00,1440,1
25706776,19:04:00,19:21:00,1020,1
25617028,07:30:00,09:08:00,840,1
25617048,09:21:00,09:36:00,900,1
25617068,09:50:00,10:04:00,840,1
25617088,10:21:00,10:37:00,960,1
25617108,10:55:00,11:29:00,1020,1
25617128,11:45:00,12:02:00,1020,1
25617148,12:20:00,14:02:00,1020,1
25617168,14:18:00,14:36:00,1080,1
25617188,14:52:00,15:10:00,1080,1
25617208,15:27:00,15:43:00,960,1
25617228,15:56:00,17:14:00,780,1
25617248,17:26:00,17:40:00,840,1
25617268,17:53:00,18:05:00,720,1
25617288,18:19:00,19:37:00,780,1
25616587,06:35:00,07:53:00,1560,1
25615715,05:40:00,06:19:00,780,1
25615735,06:32:00,06:54:00,660,1
25615755,07:05:00,07:27:00,660,1
25616655,06:37:00,06:55:00,1080,1
25616658,07:12:00,08:20:00,1020,1
25615216,06:35:00,07:53:00,1560,1
25615221,08:15:00,08:38:00,1380,1
25615331,21:02:00,21:29:00,1620,1
25616175,20:03:00,20:23:00,1200,1
25615775,07:38:00,07:49:00,660,1
25615815,08:12:00,08:26:00,840,1
25615316,19:15:00,19:41:00,1560,1
25616215,21:02:00,21:29:00,1620,1
25616235,21:55:00,22:22:00,1620,1
25616706,19:41:00,20:35:00,1620,1
25615311,18:03:00,18:51:00,1440,1
25615291,14:51:00,16:27:00,1440,1
25615251,10:40:00,11:20:00,1200,1
25616135,17:06:00,19:06:00,720,1
25616155,19:25:00,19:44:00,1140,1
25615995,13:24:00,14:00:00,1080,1
25616055,15:15:00,15:33:00,1080,1
25615855,09:00:00,09:24:00,720,1
25615875,09:42:00,10:00:00,1080,1
25615895,10:19:00,10:37:00,1080,1
25615915,10:56:00,11:14:00,1080,1
25615935,11:33:00,11:51:00,1080,1
25615955,12:10:00,12:28:00,1080,1
25615975,12:47:00,13:05:00,1080,1
25616700,18:03:00,18:27:00,1440,1
25616676,12:41:00,13:01:00,1200,1
25615835,08:36:00,08:48:00,720,1
25616095,16:10:00,16:29:00,1140,1
25616115,16:42:00,16:54:00,720,1
25616606,16:51:00,17:15:00,1440,1
25616035,14:38:00,14:56:00,1080,1
25616661,08:40:00,10:40:00,1200,1
25616667,11:20:00,11:40:00,1200,1
25616691,15:39:00,16:27:00,1440,1
25616685,14:03:00,14:51:00,1440,1
25616703,18:51:00,19:15:00,1440,1
25616697,17:15:00,17:39:00,1440,1
25615286,14:02:00,14:27:00,1500,1
25616602,14:02:00,14:27:00,1500,1
25616604,15:15:00,15:39:00,1440,1
25616594,10:20:00,10:40:00,1200,1
25616601,13:13:00,13:38:00,1500,1
25616612,20:08:00,21:29:00,1620,1
25616605,16:03:00,16:27:00,1440,1
25616709,21:02:00,21:29:00,1620,1
25615336,21:55:00,22:22:00,1620,1
25616608,18:03:00,18:27:00,1440,1
25616715,22:22:00,22:48:00,1560,1
25615341,22:48:00,23:15:00,1620,1
25541795,07:39:00,09:51:00,3960,1
25541815,10:00:00,10:57:00,3420,1
25541835,12:00:00,12:03:00,180,1
25541855,13:09:00,14:15:00,3960,1
25541875,15:00:00,15:21:00,1260,1
25541915,17:00:00,17:33:00,1980,1
25541895,16:27:00,17:00:00,1980,1
25541975,07:19:00,18:19:00,3600,1
25674081,05:40:00,05:45:00,300,1
25673091,06:35:00,06:58:00,1380,1
25674141,06:10:00,06:55:00,900,1
25675433,06:33:00,06:49:00,960,1
25675439,07:37:00,08:57:00,960,1
25673106,08:07:00,08:30:00,1380,1
25675430,06:01:00,06:17:00,960,1
25674861,19:32:00,19:58:00,780,1
25674161,07:08:00,07:22:00,840,1
25673206,19:38:00,19:54:00,960,1
25675436,07:05:00,07:21:00,960,1
25674181,07:35:00,07:45:00,600,1
25674201,07:50:00,07:55:00,300,1
25674241,09:05:00,09:15:00,600,1
25674221,08:05:00,08:55:00,600,1
25674281,09:33:00,09:42:00,540,1
25674301,09:52:00,10:00:00,480,1
25674381,10:40:00,10:45:00,300,1
25674401,11:01:00,11:17:00,960,1
25674421,11:32:00,11:48:00,960,1
25674481,12:34:00,12:50:00,960,1
25674501,12:55:00,13:05:00,600,1
25674521,13:10:00,13:21:00,660,1
25674541,13:36:00,13:52:00,960,1
25674581,14:37:00,14:53:00,960,1
25674621,15:09:00,15:25:00,960,1
25674641,15:30:00,15:41:00,660,1
25674661,15:45:00,15:57:00,720,1
25674681,16:13:00,16:29:00,960,1
25675445,09:31:00,09:49:00,1080,1
25673121,09:33:00,09:54:00,1260,1
25674341,10:01:00,10:11:00,600,1
25674361,10:20:00,10:30:00,300,1
25675448,10:07:00,10:43:00,1080,1
25675457,12:13:00,12:49:00,1080,1
25675469,14:18:00,14:52:00,1020,1
25673161,13:35:00,14:35:00,1200,1
25673131,10:35:00,10:55:00,1200,1
25675451,11:01:00,11:19:00,1080,1
25675454,11:37:00,11:55:00,1080,1
25673141,11:35:00,11:55:00,1200,1
25673151,12:35:00,12:55:00,1200,1
25673176,15:43:00,16:17:00,1020,1
25673181,16:35:00,16:52:00,1020,1
25673186,17:10:00,17:27:00,1020,1
25673191,17:43:00,17:59:00,960,1
25674461,12:03:00,12:19:00,960,1
25673196,18:16:00,18:48:00,960,1
25675460,13:07:00,13:25:00,1080,1
25675490,17:43:00,17:59:00,960,1
25674561,14:07:00,14:22:00,900,1
25674761,17:32:00,17:56:00,720,1
25674821,18:32:00,18:56:00,720,1
25675487,17:10:00,17:27:00,1020,1
25675472,15:09:00,15:26:00,1020,1
25675484,16:35:00,16:52:00,1020,1
25675496,18:32:00,18:48:00,960,1
25673171,15:09:00,15:26:00,1020,1
25674781,18:08:00,18:13:00,300,1
25674801,18:20:00,18:28:00,480,1
25674701,16:44:00,16:56:00,720,1
25674741,17:08:00,17:20:00,720,1
25674841,19:08:00,19:20:00,720,1
25675499,19:05:00,19:21:00,960,1
25675505,20:10:00,20:27:00,1020,1
25673211,20:10:00,20:27:00,1020,1
25673201,19:05:00,19:21:00,960,1
25675502,19:38:00,19:54:00,960,1
25674881,20:10:00,20:28:00,1080,1
25674901,20:33:00,20:47:00,840,1
25675394,06:35:00,06:58:00,1380,1
25675397,08:07:00,08:30:00,1380,1
25675400,09:33:00,09:54:00,1260,1
25675402,10:35:00,10:55:00,1200,1
25675404,11:35:00,11:55:00,1200,1
25675406,12:35:00,12:55:00,1200,1
25675408,13:35:00,13:55:00,1200,1
25675410,14:35:00,14:52:00,1020,1
25675411,15:09:00,15:26:00,1020,1
25675417,17:43:00,17:59:00,960,1
25675415,16:35:00,16:52:00,1020,1
25675416,17:10:00,17:27:00,1020,1
25675419,18:32:00,18:48:00,960,1
25675420,19:05:00,19:21:00,960,1
25675421,19:38:00,19:54:00,960,1
25675422,20:10:00,20:27:00,1020,1
25753932,08:00:00,08:21:00,1260,1
25753933,08:43:00,18:18:00,1500,1
25753934,18:44:00,19:09:00,1500,1
25753935,19:35:00,20:05:00,1800,1
25753977,14:33:00,18:18:00,1500,1
25753980,18:44:00,19:09:00,1500,1
25753983,19:35:00,20:05:00,1800,1
25753048,08:00:00,08:21:00,1260,1
25753053,08:43:00,18:18:00,1500,1
25753058,18:44:00,19:09:00,1500,1
25753063,19:35:00,20:05:00,1800,1
25753344,07:02:00,07:19:00,1020,1
25753624,19:40:00,19:59:00,1140,1
25753965,12:03:00,12:28:00,1500,1
25753953,09:33:00,09:58:00,1500,1
25753959,10:48:00,11:13:00,1500,1
25753664,20:37:00,20:56:00,1140,1
25753941,07:37:00,07:59:00,1320,1
25753974,13:43:00,14:08:00,1500,1
25753504,12:31:00,12:54:00,1380,1
25753544,13:40:00,15:58:00,1380,1
25753564,16:18:00,16:48:00,900,1
25753584,17:05:00,18:30:00,1020,1
25753364,07:36:00,07:53:00,1020,1
25753404,08:44:00,09:02:00,1080,1
25753424,09:25:00,09:49:00,1440,1
25753444,10:12:00,10:36:00,1440,1
25753464,10:59:00,11:45:00,1380,1
25753384,08:10:00,08:27:00,1020,1
25753604,18:47:00,19:21:00,1020,1
25791453,07:30:00,09:06:00,1440,1
25791454,09:31:00,18:16:00,1500,1
25791455,18:45:00,20:15:00,1800,1
25791500,13:41:00,18:16:00,1500,1
25791503,18:45:00,20:15:00,1800,1
25790443,07:30:00,09:06:00,1440,1
25790448,09:31:00,18:16:00,1500,1
25790453,18:45:00,20:15:00,1800,1
