service_id,date,exception_type
25759219,20200216,1
25759219,20201101,1
25759219,20201005,1
25759219,20201201,1
25759219,20201208,1
25759219,20191225,1
25759219,20200101,1
25759219,20200603,1
25759219,20200610,1
25759219,20200402,1
25759219,20191101,1
25759219,20200501,1
25759219,20201225,1
25759215,20191201,1
25759215,20191208,1
25759215,20200216,1
25759215,20201101,1
25759215,20201005,1
25759215,20201201,1
25759215,20201208,1
25759215,20191225,1
25759215,20200101,1
25759215,20200603,1
25759215,20200610,1
25759215,20200402,1
25759215,20191101,1
25759215,20200501,1
25759215,20201225,1
25759216,20191201,1
25759216,20191208,1
25759216,20200216,1
25759216,20201101,1
25759216,20201005,1
25759216,20201201,1
25759216,20201208,1
25759216,20191225,1
25759216,20200101,1
25759216,20200603,1
25759216,20200610,1
25759216,20200402,1
25759216,20191101,1
25759216,20200501,1
25759216,20201225,1
25759217,20191201,1
25759217,20191208,1
25759217,20200216,1
25759217,20201101,1
25759217,20201005,1
25759217,20201201,1
25759217,20201208,1
25759217,20191225,1
25759217,20200101,1
25759217,20200603,1
25759217,20200610,1
25759217,20200402,1
25759217,20191101,1
25759217,20200501,1
25759217,20201225,1
25759218,20191201,1
25759218,20191208,1
25759218,20200216,1
25759218,20201101,1
25759218,20201005,1
25759218,20201201,1
25759218,20201208,1
25759218,20191225,1
25759218,20200101,1
25759218,20200603,1
25759218,20200610,1
25759218,20200402,1
25759218,20191101,1
25759218,20200501,1
25759218,20201225,1
25759220,20191201,1
25759220,20191208,1
25759220,20200216,1
25759220,20201101,1
25759220,20201005,1
25759220,20201201,1
25759220,20201208,1
25759220,20191225,1
25759220,20200101,1
25759220,20200603,1
25759220,20200610,1
25759220,20200402,1
25759220,20191101,1
25759220,20200501,1
25759220,20201225,1
25759221,20191201,1
25759221,20191208,1
25759221,20200216,1
25759221,20201101,1
25759221,20201005,1
25759221,20201201,1
25759221,20201208,1
25759221,20191225,1
25759221,20200101,1
25759221,20200603,1
25759221,20200610,1
25759221,20200402,1
25759221,20191101,1
25759221,20200501,1
25759221,20201225,1
25759222,20191201,1
25759222,20191208,1
25759222,20200216,1
25759222,20201101,1
25759222,20201005,1
25759222,20201201,1
25759222,20201208,1
25759222,20191225,1
25759222,20200101,1
25759222,20200603,1
25759222,20200610,1
25759222,20200402,1
25759222,20191101,1
25759222,20200501,1
25759222,20201225,1
25759223,20191201,1
25759223,20191208,1
25759223,20200216,1
25759223,20201101,1
25759223,20201005,1
25759223,20201201,1
25759223,20201208,1
25759223,20191225,1
25759223,20200101,1
25759223,20200603,1
25759223,20200610,1
25759223,20200402,1
25759223,20191101,1
25759223,20200501,1
25759223,20201225,1
25759224,20191201,1
25759224,20191208,1
25759224,20200216,1
25759224,20201101,1
25759224,20201005,1
25759224,20201201,1
25759224,20201208,1
25759224,20191225,1
25759224,20200101,1
25759224,20200603,1
25759224,20200610,1
25759224,20200402,1
25759224,20191101,1
25759224,20200501,1
25759224,20201225,1
25759225,20191201,1
25759225,20191208,1
25759225,20200216,1
25759225,20201101,1
25759225,20201005,1
25759225,20201201,1
25759225,20201208,1
25759225,20191225,1
25759225,20200101,1
25759225,20200603,1
25759225,20200610,1
25759225,20200402,1
25759225,20191101,1
25759225,20200501,1
25759225,20201225,1
25759226,20191201,1
25759226,20191208,1
25759226,20200216,1
25759226,20201101,1
25759226,20201005,1
25759226,20201201,1
25759226,20201208,1
25759226,20191225,1
25759226,20200101,1
25759226,20200603,1
25759226,20200610,1
25759226,20200402,1
25759226,20191101,1
25759226,20200501,1
25759226,20201225,1
25759227,20191201,1
25759227,20191208,1
25759227,20200216,1
25759227,20201101,1
25759227,20201005,1
25759227,20201201,1
25759227,20201208,1
25759227,20191225,1
25759227,20200101,1
25759227,20200603,1
25759227,20200610,1
25759227,20200402,1
25759227,20191101,1
25759227,20200501,1
25759227,20201225,1
25759228,20191201,1
25759228,20191208,1
25759228,20200216,1
25759228,20201101,1
25759228,20201005,1
25759228,20201201,1
25759228,20201208,1
25759228,20191225,1
25759228,20200101,1
25759228,20200603,1
25759228,20200610,1
25759228,20200402,1
25759228,20191101,1
25759228,20200501,1
25759228,20201225,1
25759229,20191201,1
25759229,20191208,1
25759229,20200216,1
25759229,20201101,1
25759229,20201005,1
25759229,20201201,1
25759229,20201208,1
25759229,20191225,1
25759229,20200101,1
25759229,20200603,1
25759229,20200610,1
25759229,20200402,1
25759229,20191101,1
25759229,20200501,1
25759229,20201225,1
25759230,20191201,1
25759230,20191208,1
25759230,20200216,1
25759230,20201101,1
25759230,20201005,1
25759230,20201201,1
25759230,20201208,1
25759230,20191225,1
25759230,20200101,1
25759230,20200603,1
25759230,20200610,1
25759230,20200402,1
25759230,20191101,1
25759230,20200501,1
25759230,20201225,1
25759231,20191201,1
25759231,20191208,1
25759231,20200216,1
25759231,20201101,1
25759231,20201005,1
25759231,20201201,1
25759231,20201208,1
25759231,20191225,1
25759231,20200101,1
25759231,20200603,1
25759231,20200610,1
25759231,20200402,1
25759231,20191101,1
25759231,20200501,1
25759231,20201225,1
25759232,20191201,1
25759232,20191208,1
25759232,20200216,1
25759232,20201101,1
25759232,20201005,1
25759232,20201201,1
25759232,20201208,1
25759232,20191225,1
25759232,20200101,1
25759232,20200603,1
25759232,20200610,1
25759232,20200402,1
25759232,20191101,1
25759232,20200501,1
25759232,20201225,1
25759233,20191201,1
25759233,20191208,1
25759233,20200216,1
25759233,20201101,1
25759233,20201005,1
25759233,20201201,1
25759233,20201208,1
25759233,20191225,1
25759233,20200101,1
25759233,20200603,1
25759233,20200610,1
25759233,20200402,1
25759233,20191101,1
25759233,20200501,1
25759233,20201225,1
25759234,20191201,1
25759234,20191208,1
25759234,20200216,1
25759234,20201101,1
25759234,20201005,1
25759234,20201201,1
25759234,20201208,1
25759234,20191225,1
25759234,20200101,1
25759234,20200603,1
25759234,20200610,1
25759234,20200402,1
25759234,20191101,1
25759234,20200501,1
25759234,20201225,1
25759235,20191201,1
25759235,20191208,1
25759235,20200216,1
25759235,20201101,1
25759235,20201005,1
25759235,20201201,1
25759235,20201208,1
25759235,20191225,1
25759235,20200101,1
25759235,20200603,1
25759235,20200610,1
25759235,20200402,1
25759235,20191101,1
25759235,20200501,1
25759235,20201225,1
25759236,20191201,1
25759236,20191208,1
25759236,20200216,1
25759236,20201101,1
25759236,20201005,1
25759236,20201201,1
25759236,20201208,1
25759236,20191225,1
25759236,20200101,1
25759236,20200603,1
25759236,20200610,1
25759236,20200402,1
25759236,20191101,1
25759236,20200501,1
25759236,20201225,1
25759237,20191201,1
25759237,20191208,1
25759237,20200216,1
25759237,20201101,1
25759237,20201005,1
25759237,20201201,1
25759237,20201208,1
25759237,20191225,1
25759237,20200101,1
25759237,20200603,1
25759237,20200610,1
25759237,20200402,1
25759237,20191101,1
25759237,20200501,1
25759237,20201225,1
25759238,20191201,1
25759238,20191208,1
25759238,20200216,1
25759238,20201101,1
25759238,20201005,1
25759238,20201201,1
25759238,20201208,1
25759238,20191225,1
25759238,20200101,1
25759238,20200603,1
25759238,20200610,1
25759238,20200402,1
25759238,20191101,1
25759238,20200501,1
25759238,20201225,1
25759239,20191201,1
25759239,20191208,1
25759239,20200216,1
25759239,20201101,1
25759239,20201005,1
25759239,20201201,1
25759239,20201208,1
25759239,20191225,1
25759239,20200101,1
25759239,20200603,1
25759239,20200610,1
25759239,20200402,1
25759239,20191101,1
25759239,20200501,1
25759239,20201225,1
25759240,20191201,1
25759240,20191208,1
25759240,20200216,1
25759240,20201101,1
25759240,20201005,1
25759240,20201201,1
25759240,20201208,1
25759240,20191225,1
25759240,20200101,1
25759240,20200603,1
25759240,20200610,1
25759240,20200402,1
25759240,20191101,1
25759240,20200501,1
25759240,20201225,1
25759241,20191201,1
25759241,20191208,1
25759241,20200216,1
25759241,20201101,1
25759241,20201005,1
25759241,20201201,1
25759241,20201208,1
25759241,20191225,1
25759241,20200101,1
25759241,20200603,1
25759241,20200610,1
25759241,20200402,1
25759241,20191101,1
25759241,20200501,1
25759241,20201225,1
25759242,20191201,1
25759242,20191208,1
25759242,20200216,1
25759242,20201101,1
25759242,20201005,1
25759242,20201201,1
25759242,20201208,1
25759242,20191225,1
25759242,20200101,1
25759242,20200603,1
25759242,20200610,1
25759242,20200402,1
25759242,20191101,1
25759242,20200501,1
25759242,20201225,1
25759243,20191201,1
25759243,20191208,1
25759243,20200216,1
25759243,20201101,1
25759243,20201005,1
25759243,20201201,1
25759243,20201208,1
25759243,20191225,1
25759243,20200101,1
25759243,20200603,1
25759243,20200610,1
25759243,20200402,1
25759243,20191101,1
25759243,20200501,1
25759243,20201225,1
25661328,20191005,1
25661328,20200404,1
25661193,20191005,1
25661193,20200404,1
25661203,20191005,1
25661203,20200404,1
25661188,20191005,1
25661188,20200404,1
25661213,20191005,1
25661213,20200404,1
25661198,20191005,1
25661198,20200404,1
25661223,20191005,1
25661223,20200404,1
25661208,20191005,1
25661208,20200404,1
25661233,20191005,1
25661233,20200404,1
25661218,20191005,1
25661218,20200404,1
25661243,20191005,1
25661243,20200404,1
25661228,20191005,1
25661228,20200404,1
25661253,20191005,1
25661253,20200404,1
25661238,20191005,1
25661238,20200404,1
25661263,20191005,1
25661263,20200404,1
25661248,20191005,1
25661248,20200404,1
25661273,20191005,1
25661273,20200404,1
25661258,20191005,1
25661258,20200404,1
25661283,20191005,1
25661283,20200404,1
25661268,20191005,1
25661268,20200404,1
25661293,20191005,1
25661293,20200404,1
25661278,20191005,1
25661278,20200404,1
25661303,20191005,1
25661303,20200404,1
25661288,20191005,1
25661288,20200404,1
25661313,20191005,1
25661313,20200404,1
25661298,20191005,1
25661298,20200404,1
25661323,20191005,1
25661323,20200404,1
25661308,20191005,1
25661308,20200404,1
25661333,20191005,1
25661333,20200404,1
25661318,20191005,1
25661318,20200404,1
25661487,20191201,1
25661487,20191208,1
25661487,20200216,1
25661487,20201101,1
25661487,20201005,1
25661487,20201201,1
25661487,20201208,1
25661487,20191225,1
25661487,20200101,1
25661487,20200603,1
25661487,20200610,1
25661487,20200402,1
25661487,20191101,1
25661487,20200501,1
25661487,20201225,1
25661488,20191201,1
25661488,20191208,1
25661488,20200216,1
25661488,20201101,1
25661488,20201005,1
25661488,20201201,1
25661488,20201208,1
25661488,20191225,1
25661488,20200101,1
25661488,20200603,1
25661488,20200610,1
25661488,20200402,1
25661488,20191101,1
25661488,20200501,1
25661488,20201225,1
25661489,20191201,1
25661489,20191208,1
25661489,20200216,1
25661489,20201101,1
25661489,20201005,1
25661489,20201201,1
25661489,20201208,1
25661489,20191225,1
25661489,20200101,1
25661489,20200603,1
25661489,20200610,1
25661489,20200402,1
25661489,20191101,1
25661489,20200501,1
25661489,20201225,1
25661490,20191201,1
25661490,20191208,1
25661490,20200216,1
25661490,20201101,1
25661490,20201005,1
25661490,20201201,1
25661490,20201208,1
25661490,20191225,1
25661490,20200101,1
25661490,20200603,1
25661490,20200610,1
25661490,20200402,1
25661490,20191101,1
25661490,20200501,1
25661490,20201225,1
25661491,20191201,1
25661491,20191208,1
25661491,20200216,1
25661491,20201101,1
25661491,20201005,1
25661491,20201201,1
25661491,20201208,1
25661491,20191225,1
25661491,20200101,1
25661491,20200603,1
25661491,20200610,1
25661491,20200402,1
25661491,20191101,1
25661491,20200501,1
25661491,20201225,1
25661492,20191201,1
25661492,20191208,1
25661492,20200216,1
25661492,20201101,1
25661492,20201005,1
25661492,20201201,1
25661492,20201208,1
25661492,20191225,1
25661492,20200101,1
25661492,20200603,1
25661492,20200610,1
25661492,20200402,1
25661492,20191101,1
25661492,20200501,1
25661492,20201225,1
25661493,20191201,1
25661493,20191208,1
25661493,20200216,1
25661493,20201101,1
25661493,20201005,1
25661493,20201201,1
25661493,20201208,1
25661493,20191225,1
25661493,20200101,1
25661493,20200603,1
25661493,20200610,1
25661493,20200402,1
25661493,20191101,1
25661493,20200501,1
25661493,20201225,1
25661494,20191201,1
25661494,20191208,1
25661494,20200216,1
25661494,20201101,1
25661494,20201005,1
25661494,20201201,1
25661494,20201208,1
25661494,20191225,1
25661494,20200101,1
25661494,20200603,1
25661494,20200610,1
25661494,20200402,1
25661494,20191101,1
25661494,20200501,1
25661494,20201225,1
25661495,20191201,1
25661495,20191208,1
25661495,20200216,1
25661495,20201101,1
25661495,20201005,1
25661495,20201201,1
25661495,20201208,1
25661495,20191225,1
25661495,20200101,1
25661495,20200603,1
25661495,20200610,1
25661495,20200402,1
25661495,20191101,1
25661495,20200501,1
25661495,20201225,1
25661496,20191201,1
25661496,20191208,1
25661496,20200216,1
25661496,20201101,1
25661496,20201005,1
25661496,20201201,1
25661496,20201208,1
25661496,20191225,1
25661496,20200101,1
25661496,20200603,1
25661496,20200610,1
25661496,20200402,1
25661496,20191101,1
25661496,20200501,1
25661496,20201225,1
25661497,20191201,1
25661497,20191208,1
25661497,20200216,1
25661497,20201101,1
25661497,20201005,1
25661497,20201201,1
25661497,20201208,1
25661497,20191225,1
25661497,20200101,1
25661497,20200603,1
25661497,20200610,1
25661497,20200402,1
25661497,20191101,1
25661497,20200501,1
25661497,20201225,1
25661498,20191201,1
25661498,20191208,1
25661498,20200216,1
25661498,20201101,1
25661498,20201005,1
25661498,20201201,1
25661498,20201208,1
25661498,20191225,1
25661498,20200101,1
25661498,20200603,1
25661498,20200610,1
25661498,20200402,1
25661498,20191101,1
25661498,20200501,1
25661498,20201225,1
25661499,20191201,1
25661499,20191208,1
25661499,20200216,1
25661499,20201101,1
25661499,20201005,1
25661499,20201201,1
25661499,20201208,1
25661499,20191225,1
25661499,20200101,1
25661499,20200603,1
25661499,20200610,1
25661499,20200402,1
25661499,20191101,1
25661499,20200501,1
25661499,20201225,1
25661500,20191201,1
25661500,20191208,1
25661500,20200216,1
25661500,20201101,1
25661500,20201005,1
25661500,20201201,1
25661500,20201208,1
25661500,20191225,1
25661500,20200101,1
25661500,20200603,1
25661500,20200610,1
25661500,20200402,1
25661500,20191101,1
25661500,20200501,1
25661500,20201225,1
25661501,20191201,1
25661501,20191208,1
25661501,20200216,1
25661501,20201101,1
25661501,20201005,1
25661501,20201201,1
25661501,20201208,1
25661501,20191225,1
25661501,20200101,1
25661501,20200603,1
25661501,20200610,1
25661501,20200402,1
25661501,20191101,1
25661501,20200501,1
25661501,20201225,1
25661502,20191201,1
25661502,20191208,1
25661502,20200216,1
25661502,20201101,1
25661502,20201005,1
25661502,20201201,1
25661502,20201208,1
25661502,20191225,1
25661502,20200101,1
25661502,20200603,1
25661502,20200610,1
25661502,20200402,1
25661502,20191101,1
25661502,20200501,1
25661502,20201225,1
25661503,20191201,1
25661503,20191208,1
25661503,20200216,1
25661503,20201101,1
25661503,20201005,1
25661503,20201201,1
25661503,20201208,1
25661503,20191225,1
25661503,20200101,1
25661503,20200603,1
25661503,20200610,1
25661503,20200402,1
25661503,20191101,1
25661503,20200501,1
25661503,20201225,1
25661504,20191201,1
25661504,20191208,1
25661504,20200216,1
25661504,20201101,1
25661504,20201005,1
25661504,20201201,1
25661504,20201208,1
25661504,20191225,1
25661504,20200101,1
25661504,20200603,1
25661504,20200610,1
25661504,20200402,1
25661504,20191101,1
25661504,20200501,1
25661504,20201225,1
25661505,20191201,1
25661505,20191208,1
25661505,20200216,1
25661505,20201101,1
25661505,20201005,1
25661505,20201201,1
25661505,20201208,1
25661505,20191225,1
25661505,20200101,1
25661505,20200603,1
25661505,20200610,1
25661505,20200402,1
25661505,20191101,1
25661505,20200501,1
25661505,20201225,1
25661506,20191201,1
25661506,20191208,1
25661506,20200216,1
25661506,20201101,1
25661506,20201005,1
25661506,20201201,1
25661506,20201208,1
25661506,20191225,1
25661506,20200101,1
25661506,20200603,1
25661506,20200610,1
25661506,20200402,1
25661506,20191101,1
25661506,20200501,1
25661506,20201225,1
25661507,20191201,1
25661507,20191208,1
25661507,20200216,1
25661507,20201101,1
25661507,20201005,1
25661507,20201201,1
25661507,20201208,1
25661507,20191225,1
25661507,20200101,1
25661507,20200603,1
25661507,20200610,1
25661507,20200402,1
25661507,20191101,1
25661507,20200501,1
25661507,20201225,1
25661508,20191201,1
25661508,20191208,1
25661508,20200216,1
25661508,20201101,1
25661508,20201005,1
25661508,20201201,1
25661508,20201208,1
25661508,20191225,1
25661508,20200101,1
25661508,20200603,1
25661508,20200610,1
25661508,20200402,1
25661508,20191101,1
25661508,20200501,1
25661508,20201225,1
25661509,20191201,1
25661509,20191208,1
25661509,20200216,1
25661509,20201101,1
25661509,20201005,1
25661509,20201201,1
25661509,20201208,1
25661509,20191225,1
25661509,20200101,1
25661509,20200603,1
25661509,20200610,1
25661509,20200402,1
25661509,20191101,1
25661509,20200501,1
25661509,20201225,1
25661510,20191201,1
25661510,20191208,1
25661510,20200216,1
25661510,20201101,1
25661510,20201005,1
25661510,20201201,1
25661510,20201208,1
25661510,20191225,1
25661510,20200101,1
25661510,20200603,1
25661510,20200610,1
25661510,20200402,1
25661510,20191101,1
25661510,20200501,1
25661510,20201225,1
25661511,20191201,1
25661511,20191208,1
25661511,20200216,1
25661511,20201101,1
25661511,20201005,1
25661511,20201201,1
25661511,20201208,1
25661511,20191225,1
25661511,20200101,1
25661511,20200603,1
25661511,20200610,1
25661511,20200402,1
25661511,20191101,1
25661511,20200501,1
25661511,20201225,1
25661512,20191201,1
25661512,20191208,1
25661512,20200216,1
25661512,20201101,1
25661512,20201005,1
25661512,20201201,1
25661512,20201208,1
25661512,20191225,1
25661512,20200101,1
25661512,20200603,1
25661512,20200610,1
25661512,20200402,1
25661512,20191101,1
25661512,20200501,1
25661512,20201225,1
25661513,20191201,1
25661513,20191208,1
25661513,20200216,1
25661513,20201101,1
25661513,20201005,1
25661513,20201201,1
25661513,20201208,1
25661513,20191225,1
25661513,20200101,1
25661513,20200603,1
25661513,20200610,1
25661513,20200402,1
25661513,20191101,1
25661513,20200501,1
25661513,20201225,1
25661514,20191201,1
25661514,20191208,1
25661514,20200216,1
25661514,20201101,1
25661514,20201005,1
25661514,20201201,1
25661514,20201208,1
25661514,20191225,1
25661514,20200101,1
25661514,20200603,1
25661514,20200610,1
25661514,20200402,1
25661514,20191101,1
25661514,20200501,1
25661514,20201225,1
25661515,20191201,1
25661515,20191208,1
25661515,20200216,1
25661515,20201101,1
25661515,20201005,1
25661515,20201201,1
25661515,20201208,1
25661515,20191225,1
25661515,20200101,1
25661515,20200603,1
25661515,20200610,1
25661515,20200402,1
25661515,20191101,1
25661515,20200501,1
25661515,20201225,1
25661516,20191201,1
25661516,20191208,1
25661516,20200216,1
25661516,20201101,1
25661516,20201005,1
25661516,20201201,1
25661516,20201208,1
25661516,20191225,1
25661516,20200101,1
25661516,20200603,1
25661516,20200610,1
25661516,20200402,1
25661516,20191101,1
25661516,20200501,1
25661516,20201225,1
25531778,20191201,1
25531778,20191208,1
25531778,20200216,1
25531778,20201101,1
25531778,20201005,1
25531778,20201201,1
25531778,20201208,1
25531778,20191225,1
25531778,20200101,1
25531778,20200603,1
25531778,20200610,1
25531778,20200402,1
25531778,20191101,1
25531778,20200501,1
25531778,20201225,1
25531779,20191201,1
25531779,20191208,1
25531779,20200216,1
25531779,20201101,1
25531779,20201005,1
25531779,20201201,1
25531779,20201208,1
25531779,20191225,1
25531779,20200101,1
25531779,20200603,1
25531779,20200610,1
25531779,20200402,1
25531779,20191101,1
25531779,20200501,1
25531779,20201225,1
25531780,20191201,1
25531780,20191208,1
25531780,20200216,1
25531780,20201101,1
25531780,20201005,1
25531780,20201201,1
25531780,20201208,1
25531780,20191225,1
25531780,20200101,1
25531780,20200603,1
25531780,20200610,1
25531780,20200402,1
25531780,20191101,1
25531780,20200501,1
25531780,20201225,1
25531781,20191201,1
25531781,20191208,1
25531781,20200216,1
25531781,20201101,1
25531781,20201005,1
25531781,20201201,1
25531781,20201208,1
25531781,20191225,1
25531781,20200101,1
25531781,20200603,1
25531781,20200610,1
25531781,20200402,1
25531781,20191101,1
25531781,20200501,1
25531781,20201225,1
25531731,20191005,1
25531731,20200404,1
25531736,20191005,1
25531736,20200404,1
25531741,20191005,1
25531741,20200404,1
25531746,20191005,1
25531746,20200404,1
25541407,20191201,1
25541407,20191208,1
25541407,20200216,1
25541407,20201101,1
25541407,20201005,1
25541407,20201201,1
25541407,20201208,1
25541407,20191225,1
25541407,20200101,1
25541407,20200603,1
25541407,20200610,1
25541407,20200402,1
25541407,20191101,1
25541407,20200501,1
25541407,20201225,1
25541408,20191201,1
25541408,20191208,1
25541408,20200216,1
25541408,20201101,1
25541408,20201005,1
25541408,20201201,1
25541408,20201208,1
25541408,20191225,1
25541408,20200101,1
25541408,20200603,1
25541408,20200610,1
25541408,20200402,1
25541408,20191101,1
25541408,20200501,1
25541408,20201225,1
25541409,20191201,1
25541409,20191208,1
25541409,20200216,1
25541409,20201101,1
25541409,20201005,1
25541409,20201201,1
25541409,20201208,1
25541409,20191225,1
25541409,20200101,1
25541409,20200603,1
25541409,20200610,1
25541409,20200402,1
25541409,20191101,1
25541409,20200501,1
25541409,20201225,1
25541410,20191201,1
25541410,20191208,1
25541410,20200216,1
25541410,20201101,1
25541410,20201005,1
25541410,20201201,1
25541410,20201208,1
25541410,20191225,1
25541410,20200101,1
25541410,20200603,1
25541410,20200610,1
25541410,20200402,1
25541410,20191101,1
25541410,20200501,1
25541410,20201225,1
25541360,20191005,1
25541360,20200404,1
25541365,20191005,1
25541365,20200404,1
25541370,20191005,1
25541370,20200404,1
25541375,20191005,1
25541375,20200404,1
25565417,20191201,1
25565417,20191208,1
25565417,20200216,1
25565417,20201101,1
25565417,20201005,1
25565417,20201201,1
25565417,20201208,1
25565417,20191225,1
25565417,20200101,1
25565417,20200603,1
25565417,20200610,1
25565417,20200402,1
25565417,20191101,1
25565417,20200501,1
25565417,20201225,1
25565440,20191201,1
25565440,20191208,1
25565440,20200216,1
25565440,20201101,1
25565440,20201005,1
25565440,20201201,1
25565440,20201208,1
25565440,20191225,1
25565440,20200101,1
25565440,20200603,1
25565440,20200610,1
25565440,20200402,1
25565440,20191101,1
25565440,20200501,1
25565440,20201225,1
25564081,20191005,1
25564081,20200404,1
25564221,20191005,1
25564221,20200404,1
25565418,20191201,1
25565418,20191208,1
25565418,20200216,1
25565418,20201101,1
25565418,20201005,1
25565418,20201201,1
25565418,20201208,1
25565418,20191225,1
25565418,20200101,1
25565418,20200603,1
25565418,20200610,1
25565418,20200402,1
25565418,20191101,1
25565418,20200501,1
25565418,20201225,1
25565420,20191201,1
25565420,20191208,1
25565420,20200216,1
25565420,20201101,1
25565420,20201005,1
25565420,20201201,1
25565420,20201208,1
25565420,20191225,1
25565420,20200101,1
25565420,20200603,1
25565420,20200610,1
25565420,20200402,1
25565420,20191101,1
25565420,20200501,1
25565420,20201225,1
25565424,20191201,1
25565424,20191208,1
25565424,20200216,1
25565424,20201101,1
25565424,20201005,1
25565424,20201201,1
25565424,20201208,1
25565424,20191225,1
25565424,20200101,1
25565424,20200603,1
25565424,20200610,1
25565424,20200402,1
25565424,20191101,1
25565424,20200501,1
25565424,20201225,1
25565426,20191201,1
25565426,20191208,1
25565426,20200216,1
25565426,20201101,1
25565426,20201005,1
25565426,20201201,1
25565426,20201208,1
25565426,20191225,1
25565426,20200101,1
25565426,20200603,1
25565426,20200610,1
25565426,20200402,1
25565426,20191101,1
25565426,20200501,1
25565426,20201225,1
25565428,20191201,1
25565428,20191208,1
25565428,20200216,1
25565428,20201101,1
25565428,20201005,1
25565428,20201201,1
25565428,20201208,1
25565428,20191225,1
25565428,20200101,1
25565428,20200603,1
25565428,20200610,1
25565428,20200402,1
25565428,20191101,1
25565428,20200501,1
25565428,20201225,1
25565431,20191201,1
25565431,20191208,1
25565431,20200216,1
25565431,20201101,1
25565431,20201005,1
25565431,20201201,1
25565431,20201208,1
25565431,20191225,1
25565431,20200101,1
25565431,20200603,1
25565431,20200610,1
25565431,20200402,1
25565431,20191101,1
25565431,20200501,1
25565431,20201225,1
25565435,20191201,1
25565435,20191208,1
25565435,20200216,1
25565435,20201101,1
25565435,20201005,1
25565435,20201201,1
25565435,20201208,1
25565435,20191225,1
25565435,20200101,1
25565435,20200603,1
25565435,20200610,1
25565435,20200402,1
25565435,20191101,1
25565435,20200501,1
25565435,20201225,1
25565437,20191201,1
25565437,20191208,1
25565437,20200216,1
25565437,20201101,1
25565437,20201005,1
25565437,20201201,1
25565437,20201208,1
25565437,20191225,1
25565437,20200101,1
25565437,20200603,1
25565437,20200610,1
25565437,20200402,1
25565437,20191101,1
25565437,20200501,1
25565437,20201225,1
25564091,20191005,1
25564091,20200404,1
25565419,20191201,1
25565419,20191208,1
25565419,20200216,1
25565419,20201101,1
25565419,20201005,1
25565419,20201201,1
25565419,20201208,1
25565419,20191225,1
25565419,20200101,1
25565419,20200603,1
25565419,20200610,1
25565419,20200402,1
25565419,20191101,1
25565419,20200501,1
25565419,20201225,1
25564096,20191005,1
25564096,20200404,1
25564101,20191005,1
25564101,20200404,1
25564106,20191005,1
25564106,20200404,1
25564086,20191005,1
25564086,20200404,1
25564111,20191005,1
25564111,20200404,1
25564116,20191005,1
25564116,20200404,1
25565438,20191201,1
25565438,20191208,1
25565438,20200216,1
25565438,20201101,1
25565438,20201005,1
25565438,20201201,1
25565438,20201208,1
25565438,20191225,1
25565438,20200101,1
25565438,20200603,1
25565438,20200610,1
25565438,20200402,1
25565438,20191101,1
25565438,20200501,1
25565438,20201225,1
25565421,20191201,1
25565421,20191208,1
25565421,20200216,1
25565421,20201101,1
25565421,20201005,1
25565421,20201201,1
25565421,20201208,1
25565421,20191225,1
25565421,20200101,1
25565421,20200603,1
25565421,20200610,1
25565421,20200402,1
25565421,20191101,1
25565421,20200501,1
25565421,20201225,1
25565430,20191201,1
25565430,20191208,1
25565430,20200216,1
25565430,20201101,1
25565430,20201005,1
25565430,20201201,1
25565430,20201208,1
25565430,20191225,1
25565430,20200101,1
25565430,20200603,1
25565430,20200610,1
25565430,20200402,1
25565430,20191101,1
25565430,20200501,1
25565430,20201225,1
25565425,20191201,1
25565425,20191208,1
25565425,20200216,1
25565425,20201101,1
25565425,20201005,1
25565425,20201201,1
25565425,20201208,1
25565425,20191225,1
25565425,20200101,1
25565425,20200603,1
25565425,20200610,1
25565425,20200402,1
25565425,20191101,1
25565425,20200501,1
25565425,20201225,1
25564121,20191005,1
25564121,20200404,1
25564126,20191005,1
25564126,20200404,1
25565427,20191201,1
25565427,20191208,1
25565427,20200216,1
25565427,20201101,1
25565427,20201005,1
25565427,20201201,1
25565427,20201208,1
25565427,20191225,1
25565427,20200101,1
25565427,20200603,1
25565427,20200610,1
25565427,20200402,1
25565427,20191101,1
25565427,20200501,1
25565427,20201225,1
25565433,20191201,1
25565433,20191208,1
25565433,20200216,1
25565433,20201101,1
25565433,20201005,1
25565433,20201201,1
25565433,20201208,1
25565433,20191225,1
25565433,20200101,1
25565433,20200603,1
25565433,20200610,1
25565433,20200402,1
25565433,20191101,1
25565433,20200501,1
25565433,20201225,1
25565422,20191201,1
25565422,20191208,1
25565422,20200216,1
25565422,20201101,1
25565422,20201005,1
25565422,20201201,1
25565422,20201208,1
25565422,20191225,1
25565422,20200101,1
25565422,20200603,1
25565422,20200610,1
25565422,20200402,1
25565422,20191101,1
25565422,20200501,1
25565422,20201225,1
25564131,20191005,1
25564131,20200404,1
25565439,20191201,1
25565439,20191208,1
25565439,20200216,1
25565439,20201101,1
25565439,20201005,1
25565439,20201201,1
25565439,20201208,1
25565439,20191225,1
25565439,20200101,1
25565439,20200603,1
25565439,20200610,1
25565439,20200402,1
25565439,20191101,1
25565439,20200501,1
25565439,20201225,1
25565423,20191201,1
25565423,20191208,1
25565423,20200216,1
25565423,20201101,1
25565423,20201005,1
25565423,20201201,1
25565423,20201208,1
25565423,20191225,1
25565423,20200101,1
25565423,20200603,1
