trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
25816362,19:40:25,19:40:49,M34,6,,,,
25816362,19:41:54,19:42:18,M35,7,,,,
25816362,19:43:38,19:44:03,M36,8,,,,
25816362,19:45:35,19:45:59,M47,9,,,,
25816362,19:47:43,19:48:07,M48,10,,,,
25816362,19:50:07,19:50:47,M49,11,,,,
25816364,20:30:00,20:30:00,M08,0,,,,
25816364,20:31:27,20:31:52,M17,1,,,,
25816364,20:33:27,20:33:52,M23,2,,,,
25816364,20:35:16,20:35:41,M31,3,,,,
25816364,20:37:07,20:37:31,M32,4,,,,
25816364,20:38:54,20:39:18,M33,5,,,,
25816364,20:40:25,20:40:49,M34,6,,,,
25816364,20:41:54,20:42:18,M35,7,,,,
25816364,20:43:38,20:44:03,M36,8,,,,
25816364,20:45:35,20:45:59,M47,9,,,,
25816364,20:47:43,20:48:07,M48,10,,,,
25816364,20:50:07,20:50:47,M49,11,,,,
25816366,22:30:00,22:30:00,M08,0,,,,
25816366,22:31:27,22:31:52,M17,1,,,,
25816366,22:33:27,22:33:52,M23,2,,,,
25816366,22:35:16,22:35:41,M31,3,,,,
25816366,22:37:07,22:37:31,M32,4,,,,
25816366,22:38:54,22:39:18,M33,5,,,,
25816366,22:40:25,22:40:49,M34,6,,,,
25816366,22:41:54,22:42:18,M35,7,,,,
25816366,22:43:38,22:44:03,M36,8,,,,
25816366,22:45:35,22:45:59,M47,9,,,,
25816366,22:47:43,22:48:07,M48,10,,,,
25816366,22:50:07,22:50:47,M49,11,,,,
25816368,06:30:00,06:30:00,M08,0,,,,
25816368,06:31:27,06:31:52,M17,1,,,,
25816368,06:33:27,06:33:52,M23,2,,,,
25816368,06:35:16,06:35:41,M31,3,,,,
25816368,06:37:07,06:37:31,M32,4,,,,
25816368,06:38:54,06:39:18,M33,5,,,,
25816368,06:40:25,06:40:49,M34,6,,,,
25816368,06:41:54,06:42:18,M35,7,,,,
25816368,06:43:38,06:44:03,M36,8,,,,
25816368,06:45:35,06:45:59,M47,9,,,,
25816368,06:47:43,06:48:07,M48,10,,,,
25816368,06:50:07,06:50:47,M49,11,,,,
25816370,12:00:00,12:00:00,M08,0,,,,
25816370,12:01:27,12:01:52,M17,1,,,,
25816370,12:03:27,12:03:52,M23,2,,,,
25816370,12:05:16,12:05:41,M31,3,,,,
25816370,12:07:07,12:07:31,M32,4,,,,
25816370,12:08:54,12:09:18,M33,5,,,,
25816370,12:10:25,12:10:49,M34,6,,,,
25816370,12:11:54,12:12:18,M35,7,,,,
25816370,12:13:38,12:14:03,M36,8,,,,
25816370,12:15:35,12:15:59,M47,9,,,,
25816370,12:17:43,12:18:07,M48,10,,,,
25816370,12:20:07,12:20:47,M49,11,,,,
25816372,20:30:00,20:30:00,M08,0,,,,
25816372,20:31:27,20:31:52,M17,1,,,,
25816372,20:33:27,20:33:52,M23,2,,,,
25816372,20:35:16,20:35:41,M31,3,,,,
25816372,20:37:07,20:37:31,M32,4,,,,
25816372,20:38:54,20:39:18,M33,5,,,,
25816372,20:40:25,20:40:49,M34,6,,,,
25816372,20:41:54,20:42:18,M35,7,,,,
25816372,20:43:38,20:44:03,M36,8,,,,
25816372,20:45:35,20:45:59,M47,9,,,,
25816372,20:47:43,20:48:07,M48,10,,,,
25816372,20:50:07,20:50:47,M49,11,,,,
25816374,22:15:00,22:15:00,M08,0,,,,
25816374,22:16:27,22:16:52,M17,1,,,,
25816374,22:18:27,22:18:52,M23,2,,,,
25816374,22:20:16,22:20:41,M31,3,,,,
25816374,22:22:07,22:22:31,M32,4,,,,
25816374,22:23:54,22:24:18,M33,5,,,,
25816374,22:25:25,22:25:49,M34,6,,,,
25816374,22:26:54,22:27:18,M35,7,,,,
25816374,22:28:38,22:29:03,M36,8,,,,
25816374,22:30:35,22:30:59,M47,9,,,,
25816374,22:32:43,22:33:07,M48,10,,,,
25816374,22:35:07,22:35:47,M49,11,,,,
25816376,06:30:00,06:30:00,M08,0,,,,
25816376,06:31:27,06:31:52,M17,1,,,,
25816376,06:33:27,06:33:52,M23,2,,,,
25816376,06:35:16,06:35:41,M31,3,,,,
25816376,06:37:07,06:37:31,M32,4,,,,
25816376,06:38:54,06:39:18,M33,5,,,,
25816376,06:40:25,06:40:49,M34,6,,,,
25816376,06:41:54,06:42:18,M35,7,,,,
25816376,06:43:38,06:44:03,M36,8,,,,
25816376,06:45:35,06:45:59,M47,9,,,,
25816376,06:47:43,06:48:07,M48,10,,,,
25816376,06:50:07,06:50:47,M49,11,,,,
25816378,12:00:00,12:00:00,M08,0,,,,
25816378,12:01:27,12:01:52,M17,1,,,,
25816378,12:03:27,12:03:52,M23,2,,,,
25816378,12:05:16,12:05:41,M31,3,,,,
25816378,12:07:07,12:07:31,M32,4,,,,
25816378,12:08:54,12:09:18,M33,5,,,,
25816378,12:10:25,12:10:49,M34,6,,,,
25816378,12:11:54,12:12:18,M35,7,,,,
25816378,12:13:38,12:14:03,M36,8,,,,
25816378,12:15:35,12:15:59,M47,9,,,,
25816378,12:17:43,12:18:07,M48,10,,,,
25816378,12:20:07,12:20:47,M49,11,,,,
25816380,20:30:00,20:30:00,M08,0,,,,
25816380,20:31:27,20:31:52,M17,1,,,,
25816380,20:33:27,20:33:52,M23,2,,,,
25816380,20:35:16,20:35:41,M31,3,,,,
25816380,20:37:07,20:37:31,M32,4,,,,
25816380,20:38:54,20:39:18,M33,5,,,,
25816380,20:40:25,20:40:49,M34,6,,,,
25816380,20:41:54,20:42:18,M35,7,,,,
25816380,20:43:38,20:44:03,M36,8,,,,
25816380,20:45:35,20:45:59,M47,9,,,,
25816380,20:47:43,20:48:07,M48,10,,,,
25816380,20:50:07,20:50:47,M49,11,,,,
25816382,22:15:00,22:15:00,M08,0,,,,
25816382,22:16:27,22:16:52,M17,1,,,,
25816382,22:18:27,22:18:52,M23,2,,,,
25816382,22:20:16,22:20:41,M31,3,,,,
25816382,22:22:07,22:22:31,M32,4,,,,
25816382,22:23:54,22:24:18,M33,5,,,,
25816382,22:25:25,22:25:49,M34,6,,,,
25816382,22:26:54,22:27:18,M35,7,,,,
25816382,22:28:38,22:29:03,M36,8,,,,
25816382,22:30:35,22:30:59,M47,9,,,,
25816382,22:32:43,22:33:07,M48,10,,,,
25816382,22:35:07,22:35:47,M49,11,,,,
25816367,22:30:00,22:30:00,M49,0,,,,
25816367,22:32:01,22:32:26,M48,1,,,,
25816367,22:34:12,22:34:36,M47,2,,,,
25816367,22:36:09,22:36:34,M36,3,,,,
25816367,22:37:56,22:38:21,M35,4,,,,
25816367,22:39:26,22:39:52,M34,5,,,,
25816367,22:40:58,22:41:23,M33,6,,,,
25816367,22:42:43,22:43:08,M32,7,,,,
25816367,22:44:35,22:45:00,M31,8,,,,
25816367,22:46:24,22:46:49,M23,9,,,,
25816367,22:48:25,22:48:50,M17,10,,,,
25816367,22:50:02,22:50:02,M08,11,,,,
25816365,20:30:00,20:30:00,M49,0,,,,
25816365,20:32:01,20:32:26,M48,1,,,,
25816365,20:34:12,20:34:36,M47,2,,,,
25816365,20:36:09,20:36:34,M36,3,,,,
25816365,20:37:56,20:38:21,M35,4,,,,
25816365,20:39:26,20:39:52,M34,5,,,,
25816365,20:40:58,20:41:23,M33,6,,,,
25816365,20:42:43,20:43:08,M32,7,,,,
25816365,20:44:35,20:45:00,M31,8,,,,
25816365,20:46:24,20:46:49,M23,9,,,,
25816365,20:48:25,20:48:50,M17,10,,,,
25816365,20:50:02,20:50:02,M08,11,,,,
25816363,19:30:00,19:30:00,M49,0,,,,
25816363,19:32:01,19:32:26,M48,1,,,,
25816363,19:34:12,19:34:36,M47,2,,,,
25816363,19:36:09,19:36:34,M36,3,,,,
25816363,19:37:56,19:38:21,M35,4,,,,
25816363,19:39:26,19:39:52,M34,5,,,,
25816363,19:40:58,19:41:23,M33,6,,,,
25816363,19:42:43,19:43:08,M32,7,,,,
25816363,19:44:35,19:45:00,M31,8,,,,
25816363,19:46:24,19:46:49,M23,9,,,,
25816363,19:48:25,19:48:50,M17,10,,,,
25816363,19:50:02,19:50:02,M08,11,,,,
25816361,16:30:00,16:30:00,M49,0,,,,
25816361,16:32:01,16:32:26,M48,1,,,,
25816361,16:34:12,16:34:36,M47,2,,,,
25816361,16:36:09,16:36:34,M36,3,,,,
25816361,16:37:56,16:38:21,M35,4,,,,
25816361,16:39:26,16:39:52,M34,5,,,,
25816361,16:40:58,16:41:23,M33,6,,,,
25816361,16:42:43,16:43:08,M32,7,,,,
25816361,16:44:35,16:45:00,M31,8,,,,
25816361,16:46:24,16:46:49,M23,9,,,,
25816361,16:48:25,16:48:50,M17,10,,,,
25816361,16:50:02,16:50:02,M08,11,,,,
25816359,09:45:00,09:45:00,M49,0,,,,
25816359,09:47:01,09:47:26,M48,1,,,,
25816359,09:49:12,09:49:36,M47,2,,,,
25816359,09:51:09,09:51:34,M36,3,,,,
25816359,09:52:56,09:53:21,M35,4,,,,
25816359,09:54:26,09:54:52,M34,5,,,,
25816359,09:55:58,09:56:23,M33,6,,,,
25816359,09:57:43,09:58:08,M32,7,,,,
25816359,09:59:35,10:00:00,M31,8,,,,
25816359,10:01:24,10:01:49,M23,9,,,,
25816359,10:03:25,10:03:50,M17,10,,,,
25816359,10:05:02,10:05:02,M08,11,,,,
25816357,07:15:00,07:15:00,M49,0,,,,
25816357,07:17:01,07:17:26,M48,1,,,,
25816357,07:19:12,07:19:36,M47,2,,,,
25816357,07:21:09,07:21:34,M36,3,,,,
25816357,07:22:56,07:23:21,M35,4,,,,
25816357,07:24:26,07:24:52,M34,5,,,,
25816357,07:25:58,07:26:23,M33,6,,,,
25816357,07:27:43,07:28:08,M32,7,,,,
25816357,07:29:35,07:30:00,M31,8,,,,
25816357,07:31:24,07:31:49,M23,9,,,,
25816357,07:33:25,07:33:50,M17,10,,,,
25816357,07:35:02,07:35:02,M08,11,,,,
25816355,06:30:00,06:30:00,M49,0,,,,
25816355,06:32:01,06:32:26,M48,1,,,,
25816355,06:34:12,06:34:36,M47,2,,,,
25816355,06:36:09,06:36:34,M36,3,,,,
25816355,06:37:56,06:38:21,M35,4,,,,
25816355,06:39:26,06:39:52,M34,5,,,,
25816355,06:40:58,06:41:23,M33,6,,,,
25816355,06:42:43,06:43:08,M32,7,,,,
25816355,06:44:35,06:45:00,M31,8,,,,
25816355,06:46:24,06:46:49,M23,9,,,,
25816355,06:48:25,06:48:50,M17,10,,,,
25816355,06:50:02,06:50:02,M08,11,,,,
25816369,06:30:00,06:30:00,M49,0,,,,
25816369,06:32:01,06:32:26,M48,1,,,,
25816369,06:34:12,06:34:36,M47,2,,,,
25816369,06:36:09,06:36:34,M36,3,,,,
25816369,06:37:56,06:38:21,M35,4,,,,
25816369,06:39:26,06:39:52,M34,5,,,,
25816369,06:40:58,06:41:23,M33,6,,,,
25816369,06:42:43,06:43:08,M32,7,,,,
25816369,06:44:35,06:45:00,M31,8,,,,
25816369,06:46:24,06:46:49,M23,9,,,,
25816369,06:48:25,06:48:50,M17,10,,,,
25816369,06:50:02,06:50:02,M08,11,,,,
25816373,20:30:00,20:30:00,M49,0,,,,
25816373,20:32:01,20:32:26,M48,1,,,,
25816373,20:34:12,20:34:36,M47,2,,,,
25816373,20:36:09,20:36:34,M36,3,,,,
25816373,20:37:56,20:38:21,M35,4,,,,
25816373,20:39:26,20:39:52,M34,5,,,,
25816373,20:40:58,20:41:23,M33,6,,,,
25816373,20:42:43,20:43:08,M32,7,,,,
25816373,20:44:35,20:45:00,M31,8,,,,
25816373,20:46:24,20:46:49,M23,9,,,,
25816373,20:48:25,20:48:50,M17,10,,,,
25816373,20:50:02,20:50:02,M08,11,,,,
25816371,12:00:00,12:00:00,M49,0,,,,
25816371,12:02:01,12:02:26,M48,1,,,,
25816371,12:04:12,12:04:36,M47,2,,,,
25816371,12:06:09,12:06:34,M36,3,,,,
25816371,12:07:56,12:08:21,M35,4,,,,
25816371,12:09:26,12:09:52,M34,5,,,,
25816371,12:10:58,12:11:23,M33,6,,,,
25816371,12:12:43,12:13:08,M32,7,,,,
25816371,12:14:35,12:15:00,M31,8,,,,
25816371,12:16:24,12:16:49,M23,9,,,,
25816371,12:18:25,12:18:50,M17,10,,,,
25816371,12:20:02,12:20:02,M08,11,,,,
25816375,22:15:00,22:15:00,M49,0,,,,
25816375,22:17:01,22:17:26,M48,1,,,,
25816375,22:19:12,22:19:36,M47,2,,,,
25816375,22:21:09,22:21:34,M36,3,,,,
25816375,22:22:56,22:23:21,M35,4,,,,
25816375,22:24:26,22:24:52,M34,5,,,,
25816375,22:25:58,22:26:23,M33,6,,,,
25816375,22:27:43,22:28:08,M32,7,,,,
25816375,22:29:35,22:30:00,M31,8,,,,
25816375,22:31:24,22:31:49,M23,9,,,,
25816375,22:33:25,22:33:50,M17,10,,,,
25816375,22:35:02,22:35:02,M08,11,,,,
25816377,06:30:00,06:30:00,M49,0,,,,
25816377,06:32:01,06:32:26,M48,1,,,,
25816377,06:34:12,06:34:36,M47,2,,,,
25816377,06:36:09,06:36:34,M36,3,,,,
25816377,06:37:56,06:38:21,M35,4,,,,
25816377,06:39:26,06:39:52,M34,5,,,,
25816377,06:40:58,06:41:23,M33,6,,,,
25816377,06:42:43,06:43:08,M32,7,,,,
25816377,06:44:35,06:45:00,M31,8,,,,
25816377,06:46:24,06:46:49,M23,9,,,,
25816377,06:48:25,06:48:50,M17,10,,,,
25816377,06:50:02,06:50:02,M08,11,,,,
25816381,20:30:00,20:30:00,M49,0,,,,
25816381,20:32:01,20:32:26,M48,1,,,,
25816381,20:34:12,20:34:36,M47,2,,,,
25816381,20:36:09,20:36:34,M36,3,,,,
25816381,20:37:56,20:38:21,M35,4,,,,
25816381,20:39:26,20:39:52,M34,5,,,,
25816381,20:40:58,20:41:23,M33,6,,,,
25816381,20:42:43,20:43:08,M32,7,,,,
25816381,20:44:35,20:45:00,M31,8,,,,
25816381,20:46:24,20:46:49,M23,9,,,,
25816381,20:48:25,20:48:50,M17,10,,,,
25816381,20:50:02,20:50:02,M08,11,,,,
25816379,12:00:00,12:00:00,M49,0,,,,
25816379,12:02:01,12:02:26,M48,1,,,,
25816379,12:04:12,12:04:36,M47,2,,,,
25816379,12:06:09,12:06:34,M36,3,,,,
25816379,12:07:56,12:08:21,M35,4,,,,
25816379,12:09:26,12:09:52,M34,5,,,,
25816379,12:10:58,12:11:23,M33,6,,,,
25816379,12:12:43,12:13:08,M32,7,,,,
25816379,12:14:35,12:15:00,M31,8,,,,
25816379,12:16:24,12:16:49,M23,9,,,,
25816379,12:18:25,12:18:50,M17,10,,,,
25816379,12:20:02,12:20:02,M08,11,,,,
25816383,22:15:00,22:15:00,M49,0,,,,
25816383,22:17:01,22:17:26,M48,1,,,,
25816383,22:19:12,22:19:36,M47,2,,,,
25816383,22:21:09,22:21:34,M36,3,,,,
25816383,22:22:56,22:23:21,M35,4,,,,
25816383,22:24:26,22:24:52,M34,5,,,,
25816383,22:25:58,22:26:23,M33,6,,,,
25816383,22:27:43,22:28:08,M32,7,,,,
25816383,22:29:35,22:30:00,M31,8,,,,
25816383,22:31:24,22:31:49,M23,9,,,,
25816383,22:33:25,22:33:50,M17,10,,,,
25816383,22:35:02,22:35:02,M08,11,,,,
25816318,10:00:00,10:00:00,M19,0,,,,
25816318,10:01:08,10:01:36,M10,1,,,,
25816318,10:02:42,10:03:04,M18,2,,,,
25816318,10:03:58,10:04:26,M17,3,,,,
25816318,10:05:32,10:05:58,M16,4,,,,
25816318,10:07:07,10:07:34,M15,5,,,,
25816318,10:09:31,10:09:56,M14,6,,,,
25816318,10:11:56,10:12:37,M13,7,,,,
25816319,10:15:44,10:15:44,M13,0,,,,
25816319,10:17:43,10:18:08,M14,1,,,,
25816319,10:20:05,10:20:31,M15,2,,,,
25816319,10:21:41,10:22:06,M16,3,,,,
25816319,10:23:13,10:23:42,M17,4,,,,
25816319,10:24:38,10:25:03,M18,5,,,,
25816319,10:26:09,10:26:35,M10,6,,,,
25816319,10:27:43,10:28:23,M19,7,,,,
25816320,06:30:00,06:30:00,M37,0,,,,
25816320,06:31:13,06:31:38,M13,1,,,,
25816320,06:34:17,06:34:40,M20,2,,,,
25816320,06:35:44,06:36:06,M21,3,,,,
25816320,06:37:43,06:38:05,M22,4,,,,
25816320,06:39:10,06:39:43,M23,5,,,,
25816320,06:41:31,06:41:55,M25,6,,,,
25816320,06:42:38,06:43:00,M26,7,,,,
25816320,06:44:00,06:44:22,M27,8,,,,
25816320,06:45:16,06:45:40,M28,9,,,,
25816320,06:46:30,06:46:59,M29,10,,,,
25816320,06:48:27,06:49:07,M30,11,,,,
25816322,07:15:00,07:15:00,M37,0,,,,
25816322,07:16:13,07:16:38,M13,1,,,,
25816322,07:19:17,07:19:40,M20,2,,,,
25816322,07:20:44,07:21:06,M21,3,,,,
25816322,07:22:43,07:23:05,M22,4,,,,
25816322,07:24:10,07:24:43,M23,5,,,,
25816322,07:26:31,07:26:55,M25,6,,,,
25816322,07:27:38,07:28:00,M26,7,,,,
25816322,07:29:00,07:29:22,M27,8,,,,
25816322,07:30:16,07:30:40,M28,9,,,,
25816322,07:31:30,07:31:59,M29,10,,,,
25816322,07:33:27,07:34:07,M30,11,,,,
25816324,10:00:00,10:00:00,M37,0,,,,
25816324,10:01:13,10:01:38,M13,1,,,,
25816324,10:04:17,10:04:40,M20,2,,,,
25816324,10:05:44,10:06:06,M21,3,,,,
25816324,10:07:43,10:08:05,M22,4,,,,
25816324,10:09:10,10:09:43,M23,5,,,,
25816324,10:11:31,10:11:55,M25,6,,,,
25816324,10:12:38,10:13:00,M26,7,,,,
25816324,10:14:00,10:14:22,M27,8,,,,
25816324,10:15:16,10:15:40,M28,9,,,,
25816324,10:16:30,10:16:59,M29,10,,,,
25816324,10:18:27,10:19:07,M30,11,,,,
25816326,16:15:00,16:15:00,M37,0,,,,
25816326,16:16:13,16:16:38,M13,1,,,,
25816326,16:19:17,16:19:40,M20,2,,,,
25816326,16:20:44,16:21:06,M21,3,,,,
25816326,16:22:43,16:23:05,M22,4,,,,
25816326,16:24:10,16:24:43,M23,5,,,,
25816326,16:26:31,16:26:55,M25,6,,,,
25816326,16:27:38,16:28:00,M26,7,,,,
25816326,16:29:00,16:29:22,M27,8,,,,
25816326,16:30:16,16:30:40,M28,9,,,,
25816326,16:31:30,16:31:59,M29,10,,,,
25816326,16:33:27,16:34:07,M30,11,,,,
25816328,20:30:00,20:30:00,M37,0,,,,
25816328,20:31:13,20:31:38,M13,1,,,,
25816328,20:34:17,20:34:40,M20,2,,,,
25816328,20:35:44,20:36:06,M21,3,,,,
25816328,20:37:43,20:38:05,M22,4,,,,
25816328,20:39:10,20:39:43,M23,5,,,,
25816328,20:41:31,20:41:55,M25,6,,,,
25816328,20:42:38,20:43:00,M26,7,,,,
25816328,20:44:00,20:44:22,M27,8,,,,
25816328,20:45:16,20:45:40,M28,9,,,,
25816328,20:46:30,20:46:59,M29,10,,,,
25816328,20:48:27,20:49:07,M30,11,,,,
25816330,21:00:00,21:00:00,M37,0,,,,
25816330,21:01:13,21:01:38,M13,1,,,,
25816330,21:04:17,21:04:40,M20,2,,,,
25816330,21:05:44,21:06:06,M21,3,,,,
25816330,21:07:43,21:08:05,M22,4,,,,
25816330,21:09:10,21:09:43,M23,5,,,,
25816330,21:11:31,21:11:55,M25,6,,,,
25816330,21:12:38,21:13:00,M26,7,,,,
25816330,21:14:00,21:14:22,M27,8,,,,
25816330,21:15:16,21:15:40,M28,9,,,,
25816330,21:16:30,21:16:59,M29,10,,,,
25816330,21:18:27,21:19:07,M30,11,,,,
25816332,22:15:00,22:15:00,M37,0,,,,
25816332,22:16:13,22:16:38,M13,1,,,,
25816332,22:19:17,22:19:40,M20,2,,,,
25816332,22:20:44,22:21:06,M21,3,,,,
25816332,22:22:43,22:23:05,M22,4,,,,
25816332,22:24:10,22:24:43,M23,5,,,,
25816332,22:26:31,22:26:55,M25,6,,,,
25816332,22:27:38,22:28:00,M26,7,,,,
25816332,22:29:00,22:29:22,M27,8,,,,
25816332,22:30:16,22:30:40,M28,9,,,,
25816332,22:31:30,22:31:59,M29,10,,,,
25816332,22:33:27,22:34:07,M30,11,,,,
25816334,06:30:00,06:30:00,M37,0,,,,
25816334,06:31:13,06:31:38,M13,1,,,,
25816334,06:34:17,06:34:40,M20,2,,,,
25816334,06:35:44,06:36:06,M21,3,,,,
25816334,06:37:43,06:38:05,M22,4,,,,
25816334,06:39:10,06:39:43,M23,5,,,,
25816334,06:41:31,06:41:55,M25,6,,,,
25816334,06:42:38,06:43:00,M26,7,,,,
25816334,06:44:00,06:44:22,M27,8,,,,
25816334,06:45:16,06:45:40,M28,9,,,,
25816334,06:46:30,06:46:59,M29,10,,,,
25816334,06:48:27,06:49:07,M30,11,,,,
25816336,12:00:00,12:00:00,M37,0,,,,
25816336,12:01:13,12:01:38,M13,1,,,,
25816336,12:04:17,12:04:40,M20,2,,,,
25816336,12:05:44,12:06:06,M21,3,,,,
25816336,12:07:43,12:08:05,M22,4,,,,
25816336,12:09:10,12:09:43,M23,5,,,,
25816336,12:11:31,12:11:55,M25,6,,,,
25816336,12:12:38,12:13:00,M26,7,,,,
25816336,12:14:00,12:14:22,M27,8,,,,
25816336,12:15:16,12:15:40,M28,9,,,,
25816336,12:16:30,12:16:59,M29,10,,,,
25816336,12:18:27,12:19:07,M30,11,,,,
25816338,20:30:00,20:30:00,M37,0,,,,
25816338,20:31:13,20:31:38,M13,1,,,,
25816338,20:34:17,20:34:40,M20,2,,,,
25816338,20:35:44,20:36:06,M21,3,,,,
25816338,20:37:43,20:38:05,M22,4,,,,
25816338,20:39:10,20:39:43,M23,5,,,,
25816338,20:41:31,20:41:55,M25,6,,,,
25816338,20:42:38,20:43:00,M26,7,,,,
25816338,20:44:00,20:44:22,M27,8,,,,
25816338,20:45:16,20:45:40,M28,9,,,,
25816338,20:46:30,20:46:59,M29,10,,,,
25816338,20:48:27,20:49:07,M30,11,,,,
25816340,21:30:00,21:30:00,M37,0,,,,
25816340,21:31:13,21:31:38,M13,1,,,,
25816340,21:34:17,21:34:40,M20,2,,,,
25816340,21:35:44,21:36:06,M21,3,,,,
25816340,21:37:43,21:38:05,M22,4,,,,
25816340,21:39:10,21:39:43,M23,5,,,,
25816340,21:41:31,21:41:55,M25,6,,,,
25816340,21:42:38,21:43:00,M26,7,,,,
25816340,21:44:00,21:44:22,M27,8,,,,
25816340,21:45:16,21:45:40,M28,9,,,,
25816340,21:46:30,21:46:59,M29,10,,,,
25816340,21:48:27,21:49:07,M30,11,,,,
25816342,22:30:00,22:30:00,M37,0,,,,
25816342,22:31:13,22:31:38,M13,1,,,,
25816342,22:34:17,22:34:40,M20,2,,,,
25816342,22:35:44,22:36:06,M21,3,,,,
25816342,22:37:43,22:38:05,M22,4,,,,
25816342,22:39:10,22:39:43,M23,5,,,,
25816342,22:41:31,22:41:55,M25,6,,,,
25816342,22:42:38,22:43:00,M26,7,,,,
25816342,22:44:00,22:44:22,M27,8,,,,
25816342,22:45:16,22:45:40,M28,9,,,,
25816342,22:46:30,22:46:59,M29,10,,,,
25816342,22:48:27,22:49:07,M30,11,,,,
25816344,06:30:00,06:30:00,M37,0,,,,
25816344,06:31:13,06:31:38,M13,1,,,,
25816344,06:34:17,06:34:40,M20,2,,,,
25816344,06:35:44,06:36:06,M21,3,,,,
25816344,06:37:43,06:38:05,M22,4,,,,
25816344,06:39:10,06:39:43,M23,5,,,,
25816344,06:41:31,06:41:55,M25,6,,,,
25816344,06:42:38,06:43:00,M26,7,,,,
25816344,06:44:00,06:44:22,M27,8,,,,
25816344,06:45:16,06:45:40,M28,9,,,,
25816344,06:46:30,06:46:59,M29,10,,,,
25816344,06:48:27,06:49:07,M30,11,,,,
25816346,12:00:00,12:00:00,M37,0,,,,
25816346,12:01:13,12:01:38,M13,1,,,,
25816346,12:04:17,12:04:40,M20,2,,,,
25816346,12:05:44,12:06:06,M21,3,,,,
25816346,12:07:43,12:08:05,M22,4,,,,
25816346,12:09:10,12:09:43,M23,5,,,,
25816346,12:11:31,12:11:55,M25,6,,,,
25816346,12:12:38,12:13:00,M26,7,,,,
25816346,12:14:00,12:14:22,M27,8,,,,
25816346,12:15:16,12:15:40,M28,9,,,,
25816346,12:16:30,12:16:59,M29,10,,,,
25816346,12:18:27,12:19:07,M30,11,,,,
25816348,20:30:00,20:30:00,M37,0,,,,
25816348,20:31:13,20:31:38,M13,1,,,,
25816348,20:34:17,20:34:40,M20,2,,,,
25816348,20:35:44,20:36:06,M21,3,,,,
25816348,20:37:43,20:38:05,M22,4,,,,
25816348,20:39:10,20:39:43,M23,5,,,,
25816348,20:41:31,20:41:55,M25,6,,,,
25816348,20:42:38,20:43:00,M26,7,,,,
25816348,20:44:00,20:44:22,M27,8,,,,
25816348,20:45:16,20:45:40,M28,9,,,,
25816348,20:46:30,20:46:59,M29,10,,,,
25816348,20:48:27,20:49:07,M30,11,,,,
25816350,21:30:00,21:30:00,M37,0,,,,
25816350,21:31:13,21:31:38,M13,1,,,,
25816350,21:34:17,21:34:40,M20,2,,,,
25816350,21:35:44,21:36:06,M21,3,,,,
25816350,21:37:43,21:38:05,M22,4,,,,
25816350,21:39:10,21:39:43,M23,5,,,,
25816350,21:41:31,21:41:55,M25,6,,,,
25816350,21:42:38,21:43:00,M26,7,,,,
25816350,21:44:00,21:44:22,M27,8,,,,
25816350,21:45:16,21:45:40,M28,9,,,,
25816350,21:46:30,21:46:59,M29,10,,,,
25816350,21:48:27,21:49:07,M30,11,,,,
25816352,22:30:00,22:30:00,M37,0,,,,
25816352,22:31:13,22:31:38,M13,1,,,,
25816352,22:34:17,22:34:40,M20,2,,,,
25816352,22:35:44,22:36:06,M21,3,,,,
25816352,22:37:43,22:38:05,M22,4,,,,
25816352,22:39:10,22:39:43,M23,5,,,,
25816352,22:41:31,22:41:55,M25,6,,,,
25816352,22:42:38,22:43:00,M26,7,,,,
25816352,22:44:00,22:44:22,M27,8,,,,
25816352,22:45:16,22:45:40,M28,9,,,,
25816352,22:46:30,22:46:59,M29,10,,,,
25816352,22:48:27,22:49:07,M30,11,,,,
25816333,22:15:00,22:15:00,M30,0,,,,
25816333,22:16:24,22:16:53,M29,1,,,,
25816333,22:17:43,22:18:09,M28,2,,,,
25816333,22:18:59,22:19:21,M27,3,,,,
25816333,22:20:22,22:20:44,M26,4,,,,
25816333,22:21:29,22:21:52,M25,5,,,,
25816333,22:23:45,22:24:12,M23,6,,,,
25816333,22:25:14,22:25:42,M22,7,,,,
25816333,22:27:18,22:27:41,M21,8,,,,
25816333,22:28:39,22:29:05,M20,9,,,,
25816333,22:31:40,22:32:14,M13,10,,,,
25816333,22:33:28,22:34:08,M37,11,,,,
25816331,21:00:00,21:00:00,M30,0,,,,
25816331,21:01:24,21:01:53,M29,1,,,,
25816331,21:02:43,21:03:09,M28,2,,,,
25816331,21:03:59,21:04:21,M27,3,,,,
25816331,21:05:22,21:05:44,M26,4,,,,
25816331,21:06:29,21:06:52,M25,5,,,,
25816331,21:08:45,21:09:12,M23,6,,,,
25816331,21:10:14,21:10:42,M22,7,,,,
25816331,21:12:18,21:12:41,M21,8,,,,
25816331,21:13:39,21:14:05,M20,9,,,,
25816331,21:16:40,21:17:14,M13,10,,,,
25816331,21:18:28,21:19:08,M37,11,,,,
25816329,20:30:00,20:30:00,M30,0,,,,
25816329,20:31:24,20:31:53,M29,1,,,,
25816329,20:32:43,20:33:09,M28,2,,,,
25816329,20:33:59,20:34:21,M27,3,,,,
25816329,20:35:22,20:35:44,M26,4,,,,
25816329,20:36:29,20:36:52,M25,5,,,,
25816329,20:38:45,20:39:12,M23,6,,,,
